/scratch/tsa5252/.conda/envs/grpo_env/lib/python3.11/site-packages/hydra/_internal/defaults_list.py:251: UserWarning: In 'config': Defaults list is missing `_self_`. See https://hydra.cc/docs/1.2/upgrades/1.0_to_1.1/default_composition_order for more information
  warnings.warn(msg, UserWarning)
global_step=147072, episodic_return=1.00
global_step=147472, episodic_return=1.00
global_step=147864, episodic_return=1.00
global_step=148264, episodic_return=1.00
global_step=148648, episodic_return=1.00
global_step=149440, episodic_return=2.00
global_step=149832, episodic_return=1.00
global_step=150592, episodic_return=2.00
global_step=150968, episodic_return=1.00
global_step=151384, episodic_return=1.00
global_step=151784, episodic_return=1.00
global_step=152192, episodic_return=1.00
global_step=152616, episodic_return=1.00
global_step=153040, episodic_return=1.00
global_step=153464, episodic_return=1.00
global_step=154952, episodic_return=4.00
global_step=156184, episodic_return=3.00
global_step=156952, episodic_return=2.00
global_step=158160, episodic_return=3.00
global_step=158552, episodic_return=1.00
global_step=158960, episodic_return=1.00
global_step=159368, episodic_return=1.00
global_step=159744, episodic_return=1.00
global_step=160168, episodic_return=1.00
global_step=160560, episodic_return=1.00
global_step=160976, episodic_return=1.00
global_step=161408, episodic_return=1.00
global_step=162920, episodic_return=4.00
global_step=163352, episodic_return=1.00
global_step=164824, episodic_return=4.00
global_step=165232, episodic_return=1.00
global_step=165648, episodic_return=1.00
global_step=166032, episodic_return=1.00
global_step=166424, episodic_return=1.00
global_step=166800, episodic_return=1.00
global_step=167208, episodic_return=1.00
global_step=167608, episodic_return=1.00
global_step=167800, episodic_return=0.00
global_step=168200, episodic_return=1.00
global_step=168632, episodic_return=1.00
global_step=169016, episodic_return=1.00
global_step=169448, episodic_return=1.00
global_step=169840, episodic_return=1.00
global_step=170232, episodic_return=1.00
global_step=170640, episodic_return=1.00
global_step=171048, episodic_return=1.00
global_step=171440, episodic_return=1.00
global_step=171840, episodic_return=1.00
global_step=172240, episodic_return=1.00
global_step=172624, episodic_return=1.00
global_step=173016, episodic_return=1.00
global_step=173392, episodic_return=1.00
global_step=173800, episodic_return=1.00
global_step=174600, episodic_return=2.00
global_step=175008, episodic_return=1.00
global_step=175400, episodic_return=1.00
global_step=175776, episodic_return=1.00
global_step=176192, episodic_return=1.00
global_step=176616, episodic_return=1.00
global_step=177048, episodic_return=1.00
global_step=177472, episodic_return=1.00
global_step=177864, episodic_return=1.00
global_step=178248, episodic_return=1.00
global_step=178664, episodic_return=1.00
global_step=179040, episodic_return=1.00
global_step=179464, episodic_return=1.00
global_step=179856, episodic_return=1.00
global_step=180256, episodic_return=1.00
global_step=181432, episodic_return=3.00
global_step=181816, episodic_return=1.00
global_step=182216, episodic_return=1.00
global_step=182616, episodic_return=1.00
global_step=183048, episodic_return=1.00
global_step=183432, episodic_return=1.00
global_step=183848, episodic_return=1.00
global_step=184264, episodic_return=1.00
global_step=184672, episodic_return=1.00
global_step=185056, episodic_return=1.00
global_step=185440, episodic_return=1.00
global_step=186272, episodic_return=2.00
global_step=186440, episodic_return=0.00
global_step=186816, episodic_return=1.00
global_step=187224, episodic_return=1.00
global_step=187616, episodic_return=1.00
global_step=188024, episodic_return=1.00
global_step=188448, episodic_return=1.00
global_step=188832, episodic_return=1.00
global_step=189208, episodic_return=1.00
global_step=189632, episodic_return=1.00
global_step=190024, episodic_return=1.00
global_step=190176, episodic_return=0.00
global_step=190592, episodic_return=1.00
global_step=191008, episodic_return=1.00
global_step=192240, episodic_return=3.00
global_step=193680, episodic_return=4.00
global_step=194096, episodic_return=1.00
global_step=194504, episodic_return=1.00
global_step=194936, episodic_return=1.00
global_step=195328, episodic_return=1.00
global_step=195752, episodic_return=1.00
global_step=196176, episodic_return=1.00
global_step=196584, episodic_return=1.00
global_step=196976, episodic_return=1.00
global_step=197384, episodic_return=1.00
global_step=197776, episodic_return=1.00
global_step=198184, episodic_return=1.00
global_step=198608, episodic_return=1.00
global_step=199024, episodic_return=1.00
global_step=199448, episodic_return=1.00
global_step=199848, episodic_return=1.00
global_step=200232, episodic_return=1.00
global_step=200616, episodic_return=1.00
Eval: global_step=200704, reward=0.90 +/- 0.30
global_step=201008, episodic_return=1.00
global_step=201432, episodic_return=1.00
global_step=201824, episodic_return=1.00
global_step=202224, episodic_return=1.00
global_step=203560, episodic_return=3.00
global_step=203984, episodic_return=1.00
global_step=204408, episodic_return=1.00
global_step=204800, episodic_return=1.00
global_step=205192, episodic_return=1.00
global_step=205600, episodic_return=1.00
global_step=206008, episodic_return=1.00
global_step=206408, episodic_return=1.00
global_step=206560, episodic_return=0.00
global_step=206984, episodic_return=1.00
global_step=207408, episodic_return=1.00
global_step=207832, episodic_return=1.00
global_step=208256, episodic_return=1.00
global_step=208664, episodic_return=1.00
global_step=209088, episodic_return=1.00
global_step=209880, episodic_return=2.00
global_step=210272, episodic_return=1.00
global_step=210648, episodic_return=1.00
global_step=212144, episodic_return=4.00
global_step=212536, episodic_return=1.00
global_step=212928, episodic_return=1.00
global_step=213320, episodic_return=1.00
global_step=213752, episodic_return=1.00
global_step=214128, episodic_return=1.00
global_step=214320, episodic_return=0.00
global_step=214752, episodic_return=1.00
global_step=215144, episodic_return=1.00
global_step=215544, episodic_return=1.00
global_step=215936, episodic_return=1.00
global_step=216336, episodic_return=1.00
global_step=216768, episodic_return=1.00
global_step=217144, episodic_return=1.00
global_step=217568, episodic_return=1.00
global_step=217984, episodic_return=1.00
global_step=218400, episodic_return=1.00
global_step=218816, episodic_return=1.00
global_step=219208, episodic_return=1.00
global_step=219632, episodic_return=1.00
global_step=220064, episodic_return=1.00
global_step=220496, episodic_return=1.00
global_step=220896, episodic_return=1.00
global_step=221272, episodic_return=1.00
global_step=221704, episodic_return=1.00
global_step=222096, episodic_return=1.00
global_step=222480, episodic_return=1.00
global_step=222864, episodic_return=1.00
global_step=223400, episodic_return=1.00
global_step=223816, episodic_return=1.00
global_step=224208, episodic_return=1.00
global_step=224608, episodic_return=1.00
global_step=225032, episodic_return=1.00
global_step=225464, episodic_return=1.00
global_step=225864, episodic_return=1.00
global_step=226272, episodic_return=1.00
global_step=226672, episodic_return=1.00
global_step=228104, episodic_return=4.00
global_step=228488, episodic_return=1.00
global_step=228872, episodic_return=1.00
global_step=229272, episodic_return=1.00
global_step=229688, episodic_return=1.00
global_step=230112, episodic_return=1.00
global_step=230488, episodic_return=1.00
global_step=230896, episodic_return=1.00
global_step=231320, episodic_return=1.00
global_step=231704, episodic_return=1.00
global_step=232472, episodic_return=2.00
global_step=232880, episodic_return=1.00
global_step=233256, episodic_return=1.00
global_step=234016, episodic_return=2.00
global_step=234400, episodic_return=1.00
global_step=234808, episodic_return=1.00
global_step=235992, episodic_return=3.00
global_step=236384, episodic_return=1.00
global_step=236536, episodic_return=0.00
global_step=236944, episodic_return=1.00
global_step=237360, episodic_return=1.00
global_step=238808, episodic_return=4.00
global_step=240280, episodic_return=4.00
global_step=240704, episodic_return=1.00
global_step=241352, episodic_return=2.00
global_step=241736, episodic_return=1.00
global_step=243064, episodic_return=3.00
global_step=243440, episodic_return=1.00
global_step=243856, episodic_return=1.00
global_step=244384, episodic_return=1.00
global_step=244808, episodic_return=1.00
global_step=245208, episodic_return=1.00
global_step=245584, episodic_return=1.00
global_step=247016, episodic_return=4.00
global_step=247424, episodic_return=1.00
global_step=247816, episodic_return=1.00
global_step=248760, episodic_return=2.00
global_step=249192, episodic_return=1.00
global_step=249584, episodic_return=1.00
global_step=250000, episodic_return=1.00
global_step=250424, episodic_return=1.00
global_step=250832, episodic_return=1.00
global_step=251256, episodic_return=1.00
global_step=251664, episodic_return=1.00
global_step=252048, episodic_return=1.00
global_step=252464, episodic_return=1.00
global_step=252888, episodic_return=1.00
global_step=253296, episodic_return=1.00
global_step=253696, episodic_return=1.00
global_step=254120, episodic_return=1.00
global_step=254544, episodic_return=1.00
global_step=254920, episodic_return=1.00
global_step=256096, episodic_return=3.00
global_step=256504, episodic_return=1.00
global_step=256888, episodic_return=1.00
global_step=257680, episodic_return=2.00
global_step=258952, episodic_return=3.00
global_step=259368, episodic_return=1.00
global_step=259744, episodic_return=1.00
global_step=260128, episodic_return=1.00
global_step=260520, episodic_return=1.00
global_step=260928, episodic_return=1.00
global_step=261312, episodic_return=1.00
global_step=261496, episodic_return=0.00
global_step=262080, episodic_return=1.00
global_step=262504, episodic_return=1.00
global_step=262936, episodic_return=1.00
global_step=263496, episodic_return=1.00
global_step=263680, episodic_return=0.00
global_step=264064, episodic_return=1.00
global_step=264488, episodic_return=1.00
global_step=264864, episodic_return=1.00
global_step=265288, episodic_return=1.00
global_step=265704, episodic_return=1.00
global_step=266136, episodic_return=1.00
global_step=266512, episodic_return=1.00
global_step=266904, episodic_return=1.00
global_step=267480, episodic_return=1.00
global_step=267912, episodic_return=1.00
global_step=268312, episodic_return=1.00
global_step=268696, episodic_return=1.00
global_step=269112, episodic_return=1.00
global_step=269536, episodic_return=1.00
global_step=269920, episodic_return=1.00
global_step=270496, episodic_return=1.00
global_step=270928, episodic_return=1.00
global_step=271360, episodic_return=1.00
global_step=271752, episodic_return=1.00
global_step=272144, episodic_return=1.00
global_step=272528, episodic_return=1.00
global_step=272944, episodic_return=1.00
global_step=273352, episodic_return=1.00
global_step=273760, episodic_return=1.00
global_step=274152, episodic_return=1.00
global_step=274552, episodic_return=1.00
global_step=274936, episodic_return=1.00
global_step=275320, episodic_return=1.00
global_step=275728, episodic_return=1.00
global_step=276120, episodic_return=1.00
global_step=276320, episodic_return=0.00
global_step=276896, episodic_return=1.00
global_step=277312, episodic_return=1.00
global_step=277736, episodic_return=1.00
global_step=278136, episodic_return=1.00
global_step=278960, episodic_return=2.00
global_step=279368, episodic_return=1.00
global_step=279784, episodic_return=1.00
global_step=280192, episodic_return=1.00
global_step=280608, episodic_return=1.00
global_step=281176, episodic_return=1.00
global_step=281584, episodic_return=1.00
global_step=281984, episodic_return=1.00
global_step=282376, episodic_return=1.00
global_step=282784, episodic_return=1.00
global_step=283568, episodic_return=2.00
global_step=283952, episodic_return=1.00
global_step=284368, episodic_return=1.00
global_step=285168, episodic_return=2.00
global_step=285576, episodic_return=1.00
global_step=285960, episodic_return=1.00
global_step=286152, episodic_return=0.00
global_step=286552, episodic_return=1.00
global_step=286936, episodic_return=1.00
global_step=287368, episodic_return=1.00
global_step=287800, episodic_return=1.00
global_step=288192, episodic_return=1.00
global_step=288584, episodic_return=1.00
global_step=289008, episodic_return=1.00
global_step=289168, episodic_return=0.00
global_step=289552, episodic_return=1.00
global_step=289952, episodic_return=1.00
global_step=290344, episodic_return=1.00
global_step=290760, episodic_return=1.00
global_step=291184, episodic_return=1.00
global_step=291592, episodic_return=1.00
global_step=292024, episodic_return=1.00
global_step=292424, episodic_return=1.00
global_step=293016, episodic_return=1.00
global_step=293432, episodic_return=1.00
global_step=293816, episodic_return=1.00
global_step=294224, episodic_return=1.00
global_step=294808, episodic_return=1.00
global_step=295000, episodic_return=0.00
global_step=295384, episodic_return=1.00
global_step=295560, episodic_return=0.00
global_step=295936, episodic_return=1.00
global_step=296528, episodic_return=1.00
global_step=296688, episodic_return=0.00
global_step=297072, episodic_return=1.00
global_step=298416, episodic_return=3.00
global_step=298848, episodic_return=1.00
global_step=299256, episodic_return=1.00
global_step=299656, episodic_return=1.00
global_step=300040, episodic_return=1.00
global_step=300456, episodic_return=1.00
global_step=301008, episodic_return=1.00
Eval: global_step=301056, reward=1.00 +/- 0.00
global_step=301176, episodic_return=0.00
global_step=301584, episodic_return=1.00
global_step=301960, episodic_return=1.00
global_step=302792, episodic_return=2.00
global_step=303184, episodic_return=1.00
global_step=304400, episodic_return=3.00
global_step=304832, episodic_return=1.00
global_step=305216, episodic_return=1.00
global_step=305624, episodic_return=1.00
global_step=306944, episodic_return=3.00
global_step=307344, episodic_return=1.00
global_step=307768, episodic_return=1.00
global_step=308168, episodic_return=1.00
global_step=308592, episodic_return=1.00
global_step=309376, episodic_return=2.00
global_step=309768, episodic_return=1.00
global_step=310184, episodic_return=1.00
global_step=310360, episodic_return=0.00
global_step=310784, episodic_return=1.00
global_step=311200, episodic_return=1.00
global_step=311608, episodic_return=1.00
global_step=312032, episodic_return=1.00
global_step=312408, episodic_return=1.00
global_step=312832, episodic_return=1.00
global_step=313256, episodic_return=1.00
global_step=313680, episodic_return=1.00
global_step=314056, episodic_return=1.00
global_step=314456, episodic_return=1.00
global_step=314856, episodic_return=1.00
global_step=315288, episodic_return=1.00
global_step=316208, episodic_return=2.00
global_step=316584, episodic_return=1.00
global_step=316968, episodic_return=1.00
global_step=317400, episodic_return=1.00
global_step=317808, episodic_return=1.00
global_step=318192, episodic_return=1.00
global_step=318584, episodic_return=1.00
global_step=318968, episodic_return=1.00
global_step=319376, episodic_return=1.00
global_step=319808, episodic_return=1.00
global_step=320184, episodic_return=1.00
global_step=320592, episodic_return=1.00
global_step=320984, episodic_return=1.00
global_step=321784, episodic_return=2.00
global_step=321952, episodic_return=0.00
global_step=322744, episodic_return=2.00
global_step=324240, episodic_return=4.00
global_step=324400, episodic_return=0.00
global_step=324792, episodic_return=1.00
global_step=325616, episodic_return=2.00
global_step=326008, episodic_return=1.00
global_step=326400, episodic_return=1.00
global_step=327480, episodic_return=3.00
global_step=327880, episodic_return=1.00
global_step=328080, episodic_return=0.00
global_step=328512, episodic_return=1.00
global_step=328912, episodic_return=1.00
global_step=329328, episodic_return=1.00
global_step=329704, episodic_return=1.00
global_step=330128, episodic_return=1.00
global_step=330928, episodic_return=2.00
global_step=331328, episodic_return=1.00
global_step=331728, episodic_return=1.00
global_step=332104, episodic_return=1.00
global_step=332880, episodic_return=2.00
global_step=334024, episodic_return=3.00
global_step=335200, episodic_return=3.00
global_step=335400, episodic_return=0.00
global_step=336184, episodic_return=2.00
global_step=336584, episodic_return=1.00
global_step=337128, episodic_return=1.00
global_step=337512, episodic_return=1.00
global_step=337896, episodic_return=1.00
global_step=338736, episodic_return=2.00
global_step=339112, episodic_return=1.00
global_step=339488, episodic_return=1.00
global_step=340392, episodic_return=2.00
global_step=340824, episodic_return=1.00
global_step=341248, episodic_return=1.00
global_step=341680, episodic_return=1.00
global_step=342472, episodic_return=2.00
global_step=343112, episodic_return=2.00
global_step=343928, episodic_return=2.00
global_step=344824, episodic_return=2.00
global_step=345256, episodic_return=1.00
global_step=345408, episodic_return=0.00
global_step=345816, episodic_return=1.00
global_step=346224, episodic_return=1.00
global_step=346416, episodic_return=0.00
global_step=347200, episodic_return=2.00
global_step=347352, episodic_return=0.00
global_step=347744, episodic_return=1.00
global_step=348176, episodic_return=1.00
global_step=348736, episodic_return=1.00
global_step=350184, episodic_return=4.00
global_step=351264, episodic_return=3.00
global_step=352056, episodic_return=2.00
global_step=352464, episodic_return=1.00
global_step=352880, episodic_return=1.00
global_step=353288, episodic_return=1.00
global_step=353864, episodic_return=1.00
global_step=354264, episodic_return=1.00
global_step=355080, episodic_return=2.00
global_step=356392, episodic_return=3.00
