/scratch1/tsa5252/anaconda3/lib/python3.11/site-packages/hydra/_internal/defaults_list.py:251: UserWarning: In 'config': Defaults list is missing `_self_`. See https://hydra.cc/docs/1.2/upgrades/1.0_to_1.1/default_composition_order for more information
  warnings.warn(msg, UserWarning)
global_step=25132, episodic_return=48.73
global_step=25520, episodic_return=163.14
global_step=25748, episodic_return=88.35
global_step=26296, episodic_return=224.86
global_step=26480, episodic_return=39.28
global_step=26772, episodic_return=113.56
global_step=27272, episodic_return=249.48
global_step=27428, episodic_return=46.96
global_step=27864, episodic_return=238.84
global_step=27944, episodic_return=20.38
global_step=28292, episodic_return=163.74
global_step=28504, episodic_return=83.33
global_step=28992, episodic_return=203.80
global_step=29072, episodic_return=17.12
global_step=29144, episodic_return=15.02
global_step=29592, episodic_return=202.14
global_step=29780, episodic_return=66.66
global_step=29888, episodic_return=29.11
global_step=29968, episodic_return=16.87
global_step=30280, episodic_return=135.37
global_step=30516, episodic_return=87.38
global_step=30780, episodic_return=92.78
global_step=31208, episodic_return=191.33
global_step=31644, episodic_return=214.71
global_step=32232, episodic_return=274.75
global_step=32324, episodic_return=24.24
global_step=32744, episodic_return=231.26
Eval: global_step=32768, reward=230.38 +/- 1.13
global_step=33172, episodic_return=192.59
global_step=33468, episodic_return=115.84
global_step=33692, episodic_return=90.01
global_step=34128, episodic_return=222.37
global_step=34576, episodic_return=230.24
global_step=35104, episodic_return=248.98
global_step=35500, episodic_return=186.91
global_step=35600, episodic_return=20.44
global_step=36004, episodic_return=174.67
global_step=36368, episodic_return=196.88
global_step=36668, episodic_return=130.90
global_step=37192, episodic_return=255.34
global_step=37560, episodic_return=183.96
global_step=37776, episodic_return=93.55
global_step=38116, episodic_return=159.25
global_step=38248, episodic_return=37.48
global_step=38384, episodic_return=43.54
global_step=38748, episodic_return=163.28
global_step=39084, episodic_return=174.70
global_step=39464, episodic_return=203.29
global_step=39828, episodic_return=195.43
global_step=40148, episodic_return=130.04
global_step=40596, episodic_return=187.79
Eval: global_step=40960, reward=230.18 +/- 0.91
global_step=41000, episodic_return=176.36
global_step=41432, episodic_return=233.48
global_step=41804, episodic_return=211.56
global_step=42108, episodic_return=149.40
global_step=42340, episodic_return=93.92
global_step=42720, episodic_return=194.65
global_step=43120, episodic_return=223.55
global_step=43624, episodic_return=250.04
global_step=44036, episodic_return=225.62
global_step=44424, episodic_return=197.52
global_step=44808, episodic_return=214.27
global_step=45268, episodic_return=229.79
global_step=45636, episodic_return=182.48
global_step=46064, episodic_return=230.06
global_step=46280, episodic_return=88.73
global_step=46444, episodic_return=67.23
global_step=46872, episodic_return=223.80
global_step=47264, episodic_return=189.39
global_step=47668, episodic_return=223.91
global_step=48104, episodic_return=235.25
global_step=48604, episodic_return=244.64
global_step=48772, episodic_return=63.67
Eval: global_step=49152, reward=227.98 +/- 1.80
global_step=49212, episodic_return=235.27
global_step=49628, episodic_return=229.78
global_step=50004, episodic_return=192.26
global_step=50428, episodic_return=230.64
global_step=50856, episodic_return=231.23
global_step=51184, episodic_return=164.78
global_step=51572, episodic_return=220.28
global_step=51996, episodic_return=227.74
global_step=52412, episodic_return=226.28
global_step=52756, episodic_return=170.56
global_step=53164, episodic_return=225.92
global_step=53576, episodic_return=225.68
global_step=53880, episodic_return=146.46
global_step=54272, episodic_return=216.05
global_step=54584, episodic_return=149.60
global_step=55040, episodic_return=236.44
global_step=55512, episodic_return=244.64
global_step=55708, episodic_return=81.35
global_step=56160, episodic_return=231.69
global_step=56476, episodic_return=160.17
global_step=56872, episodic_return=217.71
global_step=57300, episodic_return=237.36
Eval: global_step=57344, reward=225.87 +/- 0.97
global_step=57716, episodic_return=227.27
global_step=58140, episodic_return=232.77
global_step=58564, episodic_return=235.60
global_step=58968, episodic_return=222.84
global_step=59396, episodic_return=232.41
global_step=59796, episodic_return=222.09
global_step=60216, episodic_return=233.72
global_step=60612, episodic_return=219.78
global_step=61012, episodic_return=209.25
global_step=61412, episodic_return=225.17
global_step=61832, episodic_return=229.52
global_step=62256, episodic_return=231.15
global_step=62680, episodic_return=232.67
global_step=63132, episodic_return=232.27
global_step=63600, episodic_return=234.64
global_step=64008, episodic_return=224.53
global_step=64440, episodic_return=223.49
global_step=64836, episodic_return=221.89
global_step=65240, episodic_return=224.05
Eval: global_step=65536, reward=227.69 +/- 1.60
global_step=65688, episodic_return=234.04
global_step=65928, episodic_return=106.03
global_step=66360, episodic_return=227.96
global_step=66788, episodic_return=232.18
global_step=67252, episodic_return=239.94
global_step=67664, episodic_return=226.35
global_step=68108, episodic_return=248.41
global_step=68516, episodic_return=229.73
global_step=68936, episodic_return=231.60
global_step=69384, episodic_return=236.03
global_step=69812, episodic_return=228.44
global_step=70216, episodic_return=228.74
global_step=70684, episodic_return=240.29
global_step=71088, episodic_return=220.27
global_step=71488, episodic_return=224.65
global_step=71896, episodic_return=225.15
global_step=72308, episodic_return=219.84
global_step=72544, episodic_return=104.82
global_step=72952, episodic_return=229.25
global_step=73384, episodic_return=230.61
Eval: global_step=73728, reward=226.07 +/- 0.94
global_step=73792, episodic_return=230.71
global_step=74204, episodic_return=225.98
global_step=74604, episodic_return=224.00
global_step=75064, episodic_return=259.96
global_step=75472, episodic_return=227.00
global_step=75852, episodic_return=213.13
global_step=76276, episodic_return=229.92
global_step=76688, episodic_return=215.27
global_step=77100, episodic_return=226.21
global_step=77500, episodic_return=221.65
global_step=77948, episodic_return=231.81
global_step=78404, episodic_return=234.20
global_step=78792, episodic_return=216.96
global_step=79204, episodic_return=224.94
global_step=79636, episodic_return=232.52
global_step=80072, episodic_return=234.16
global_step=80548, episodic_return=279.97
global_step=80984, episodic_return=244.20
global_step=81384, episodic_return=220.94
global_step=81772, episodic_return=218.27
Eval: global_step=81920, reward=228.09 +/- 1.35
global_step=82172, episodic_return=224.52
global_step=82644, episodic_return=271.28
global_step=83064, episodic_return=225.59
global_step=83472, episodic_return=229.66
global_step=83876, episodic_return=222.74
global_step=84272, episodic_return=223.22
global_step=84724, episodic_return=252.60
global_step=85180, episodic_return=243.16
global_step=85564, episodic_return=212.47
global_step=85952, episodic_return=217.68
global_step=86344, episodic_return=220.93
global_step=86756, episodic_return=223.26
global_step=87116, episodic_return=198.84
global_step=87520, episodic_return=226.63
global_step=87908, episodic_return=217.91
global_step=88344, episodic_return=238.75
global_step=88752, episodic_return=227.75
global_step=89136, episodic_return=216.16
global_step=89540, episodic_return=219.16
global_step=89968, episodic_return=230.38
Eval: global_step=90112, reward=229.84 +/- 1.40
global_step=90400, episodic_return=232.13
global_step=90832, episodic_return=241.36
global_step=91212, episodic_return=210.97
global_step=91560, episodic_return=181.93
global_step=91972, episodic_return=227.25
global_step=92420, episodic_return=251.77
global_step=92624, episodic_return=86.62
global_step=93024, episodic_return=221.20
global_step=93420, episodic_return=222.50
global_step=93836, episodic_return=235.05
global_step=94236, episodic_return=222.98
global_step=94648, episodic_return=227.45
global_step=95032, episodic_return=196.14
global_step=95428, episodic_return=220.74
global_step=95836, episodic_return=228.77
global_step=96296, episodic_return=261.91
global_step=96744, episodic_return=257.24
global_step=97204, episodic_return=254.74
global_step=97652, episodic_return=246.62
global_step=98052, episodic_return=223.78
global_step=98224, episodic_return=69.92
Eval: global_step=98304, reward=229.48 +/- 1.29
global_step=98660, episodic_return=236.69
global_step=99068, episodic_return=224.88
global_step=99500, episodic_return=252.04
global_step=99928, episodic_return=241.13
global_step=100408, episodic_return=267.43
global_step=100880, episodic_return=257.49
global_step=101280, episodic_return=222.82
global_step=101700, episodic_return=234.97
global_step=102120, episodic_return=225.90
global_step=102600, episodic_return=283.84
global_step=103004, episodic_return=228.36
global_step=103420, episodic_return=228.16
global_step=103848, episodic_return=235.02
global_step=104276, episodic_return=243.21
global_step=104684, episodic_return=226.04
global_step=105104, episodic_return=237.94
global_step=105524, episodic_return=239.51
global_step=105948, episodic_return=245.79
global_step=106424, episodic_return=280.55
Eval: global_step=106496, reward=254.77 +/- 1.18
global_step=106896, episodic_return=278.48
global_step=107356, episodic_return=269.38
global_step=107852, episodic_return=281.20
global_step=108300, episodic_return=260.19
global_step=108508, episodic_return=88.82
global_step=109000, episodic_return=292.53
global_step=109444, episodic_return=249.46
global_step=109912, episodic_return=271.52
global_step=110384, episodic_return=275.66
global_step=110832, episodic_return=252.88
global_step=111340, episodic_return=302.70
global_step=111760, episodic_return=238.51
global_step=112264, episodic_return=299.31
global_step=112728, episodic_return=272.90
global_step=113188, episodic_return=262.23
global_step=113652, episodic_return=265.35
global_step=114132, episodic_return=282.71
global_step=114624, episodic_return=287.97
Eval: global_step=114688, reward=285.71 +/- 1.93
global_step=115096, episodic_return=277.10
global_step=115556, episodic_return=267.58
global_step=116068, episodic_return=307.33
global_step=116584, episodic_return=305.77
global_step=117080, episodic_return=282.03
global_step=117596, episodic_return=309.38
global_step=118020, episodic_return=232.20
global_step=118468, episodic_return=260.30
global_step=118920, episodic_return=254.18
global_step=119432, episodic_return=319.15
global_step=119880, episodic_return=251.60
global_step=120292, episodic_return=227.74
global_step=120796, episodic_return=300.21
global_step=121316, episodic_return=314.61
global_step=121808, episodic_return=291.51
global_step=122316, episodic_return=300.69
global_step=122788, episodic_return=278.76
Eval: global_step=122880, reward=306.28 +/- 2.42
global_step=123268, episodic_return=282.32
global_step=123780, episodic_return=313.29
global_step=124252, episodic_return=280.54
global_step=124780, episodic_return=319.46
global_step=125272, episodic_return=286.23
global_step=125756, episodic_return=273.30
global_step=126256, episodic_return=284.74
global_step=126744, episodic_return=280.08
global_step=127236, episodic_return=296.79
global_step=127580, episodic_return=177.54
global_step=128088, episodic_return=310.10
global_step=128588, episodic_return=301.50
global_step=129088, episodic_return=305.12
global_step=129544, episodic_return=268.91
global_step=130064, episodic_return=311.42
global_step=130548, episodic_return=285.32
global_step=131056, episodic_return=296.73
Eval: global_step=131072, reward=316.45 +/- 1.70
global_step=131596, episodic_return=323.61
global_step=132132, episodic_return=324.40
global_step=132636, episodic_return=304.84
global_step=133132, episodic_return=293.53
global_step=133640, episodic_return=296.51
global_step=134164, episodic_return=312.98
global_step=134688, episodic_return=316.49
global_step=135192, episodic_return=294.13
global_step=135672, episodic_return=286.17
global_step=136216, episodic_return=326.34
global_step=136732, episodic_return=299.12
global_step=137228, episodic_return=288.74
global_step=137736, episodic_return=301.07
global_step=138240, episodic_return=307.21
global_step=138760, episodic_return=302.66
global_step=139260, episodic_return=303.89
Eval: global_step=139264, reward=317.83 +/- 1.49
global_step=139792, episodic_return=320.93
global_step=140304, episodic_return=312.15
global_step=140804, episodic_return=288.21
global_step=141328, episodic_return=307.66
global_step=141856, episodic_return=313.34
global_step=142400, episodic_return=319.33
global_step=142920, episodic_return=303.38
global_step=143460, episodic_return=330.82
global_step=143984, episodic_return=312.99
global_step=144524, episodic_return=329.67
global_step=145060, episodic_return=320.48
global_step=145584, episodic_return=318.16
global_step=146108, episodic_return=309.93
global_step=146636, episodic_return=316.96
global_step=147108, episodic_return=263.84
Eval: global_step=147456, reward=317.01 +/- 0.95
global_step=147596, episodic_return=275.38
global_step=148124, episodic_return=313.29
global_step=148660, episodic_return=317.96
global_step=149192, episodic_return=320.34
global_step=149716, episodic_return=314.17
global_step=150236, episodic_return=308.55
global_step=150748, episodic_return=306.63
global_step=151288, episodic_return=314.15
global_step=151804, episodic_return=299.93
global_step=152344, episodic_return=319.73
global_step=152864, episodic_return=302.18
global_step=153388, episodic_return=306.98
global_step=153912, episodic_return=309.35
global_step=154448, episodic_return=316.13
global_step=155004, episodic_return=333.87
global_step=155492, episodic_return=279.55
Eval: global_step=155648, reward=323.43 +/- 1.22
global_step=155992, episodic_return=299.20
global_step=156516, episodic_return=311.94
global_step=157040, episodic_return=315.91
global_step=157572, episodic_return=319.88
global_step=158088, episodic_return=305.07
global_step=158612, episodic_return=321.38
global_step=159144, episodic_return=322.05
global_step=159676, episodic_return=328.25
global_step=160212, episodic_return=323.18
global_step=160744, episodic_return=321.37
global_step=161284, episodic_return=322.40
global_step=161816, episodic_return=316.47
global_step=162332, episodic_return=316.08
global_step=162792, episodic_return=260.54
global_step=163304, episodic_return=297.52
global_step=163824, episodic_return=308.18
Eval: global_step=163840, reward=322.16 +/- 1.08
global_step=164364, episodic_return=326.67
global_step=164908, episodic_return=324.00
global_step=165444, episodic_return=320.95
global_step=165972, episodic_return=322.08
global_step=166512, episodic_return=321.20
global_step=167032, episodic_return=310.00
global_step=167588, episodic_return=322.36
global_step=168120, episodic_return=319.04
global_step=168648, episodic_return=310.34
global_step=169184, episodic_return=325.76
global_step=169724, episodic_return=323.64
global_step=170256, episodic_return=320.86
global_step=170792, episodic_return=325.56
global_step=171312, episodic_return=321.44
global_step=171824, episodic_return=305.33
Eval: global_step=172032, reward=323.42 +/- 1.17
global_step=172372, episodic_return=336.29
global_step=172900, episodic_return=321.44
global_step=173436, episodic_return=321.58
global_step=173988, episodic_return=330.57
global_step=174512, episodic_return=311.80
global_step=175036, episodic_return=322.58
global_step=175568, episodic_return=315.84
global_step=176096, episodic_return=310.96
global_step=176640, episodic_return=338.44
global_step=177188, episodic_return=329.02
global_step=177728, episodic_return=322.65
global_step=178264, episodic_return=319.16
global_step=178804, episodic_return=324.97
global_step=179352, episodic_return=333.43
global_step=179892, episodic_return=327.33
Eval: global_step=180224, reward=325.64 +/- 1.33
global_step=180432, episodic_return=331.35
global_step=180960, episodic_return=320.57
global_step=181512, episodic_return=322.59
global_step=182068, episodic_return=334.15
global_step=182588, episodic_return=313.20
global_step=183152, episodic_return=331.43
global_step=183672, episodic_return=305.30
global_step=184204, episodic_return=315.17
global_step=184760, episodic_return=348.61
global_step=185280, episodic_return=313.01
global_step=185776, episodic_return=291.12
global_step=186304, episodic_return=317.39
global_step=186848, episodic_return=328.63
global_step=187392, episodic_return=327.35
global_step=187948, episodic_return=336.99
Eval: global_step=188416, reward=331.97 +/- 1.47
global_step=188484, episodic_return=318.47
global_step=189044, episodic_return=330.70
global_step=189576, episodic_return=317.69
global_step=190108, episodic_return=327.58
global_step=190648, episodic_return=327.08
global_step=191196, episodic_return=332.86
global_step=191728, episodic_return=317.22
global_step=192256, episodic_return=318.07
global_step=192804, episodic_return=338.48
global_step=193324, episodic_return=306.34
global_step=193856, episodic_return=314.48
global_step=194400, episodic_return=324.69
global_step=194932, episodic_return=322.55
global_step=195452, episodic_return=311.28
global_step=195972, episodic_return=317.07
global_step=196496, episodic_return=316.17
Eval: global_step=196608, reward=333.78 +/- 1.56
global_step=197052, episodic_return=334.28
global_step=197560, episodic_return=312.42
global_step=198096, episodic_return=324.98
global_step=198640, episodic_return=328.15
global_step=199176, episodic_return=329.58
global_step=199704, episodic_return=334.54
global_step=200232, episodic_return=316.99
global_step=200772, episodic_return=327.84
global_step=201316, episodic_return=325.69
global_step=201844, episodic_return=322.50
global_step=202384, episodic_return=329.04
global_step=202924, episodic_return=323.82
global_step=203468, episodic_return=335.54
global_step=204004, episodic_return=325.77
global_step=204524, episodic_return=318.77
Eval: global_step=204800, reward=339.75 +/- 1.15
global_step=205084, episodic_return=337.52
global_step=205632, episodic_return=340.89
global_step=206160, episodic_return=336.10
global_step=206720, episodic_return=343.09
global_step=207252, episodic_return=326.53
global_step=207764, episodic_return=317.35
global_step=208296, episodic_return=325.15
global_step=208832, episodic_return=327.05
global_step=209368, episodic_return=330.09
global_step=209920, episodic_return=337.24
global_step=210468, episodic_return=338.76
global_step=211004, episodic_return=337.62
global_step=211576, episodic_return=346.68
global_step=212116, episodic_return=327.05
global_step=212664, episodic_return=343.03
Eval: global_step=212992, reward=344.60 +/- 2.05
global_step=213220, episodic_return=347.86
global_step=213740, episodic_return=316.70
global_step=214300, episodic_return=350.26
global_step=214848, episodic_return=347.66
global_step=215392, episodic_return=333.29
global_step=215940, episodic_return=328.24
global_step=216480, episodic_return=341.84
global_step=217036, episodic_return=338.74
global_step=217580, episodic_return=332.23
global_step=218128, episodic_return=334.65
global_step=218680, episodic_return=340.49
global_step=219224, episodic_return=330.85
global_step=219752, episodic_return=325.53
global_step=220304, episodic_return=344.13
global_step=220848, episodic_return=335.13
Eval: global_step=221184, reward=350.83 +/- 1.02
global_step=221404, episodic_return=341.84
global_step=221960, episodic_return=347.11
global_step=222492, episodic_return=323.75
global_step=223020, episodic_return=318.02
global_step=223580, episodic_return=350.28
global_step=224136, episodic_return=343.37
global_step=224672, episodic_return=333.38
global_step=225228, episodic_return=344.16
global_step=225784, episodic_return=355.78
global_step=226348, episodic_return=350.62
global_step=226876, episodic_return=330.28
global_step=227424, episodic_return=328.39
global_step=227960, episodic_return=340.35
global_step=228516, episodic_return=344.75
global_step=229072, episodic_return=344.53
Eval: global_step=229376, reward=353.85 +/- 1.36
global_step=229560, episodic_return=279.53
global_step=230052, episodic_return=291.30
global_step=230588, episodic_return=320.57
global_step=231132, episodic_return=341.97
global_step=231696, episodic_return=351.26
global_step=232216, episodic_return=326.03
global_step=232768, episodic_return=336.99
global_step=233332, episodic_return=356.60
global_step=233852, episodic_return=304.10
global_step=234404, episodic_return=341.36
global_step=234932, episodic_return=321.26
global_step=235476, episodic_return=333.03
global_step=236036, episodic_return=349.30
global_step=236564, episodic_return=331.91
global_step=237116, episodic_return=347.84
Eval: global_step=237568, reward=356.86 +/- 1.22
global_step=237672, episodic_return=355.98
global_step=238236, episodic_return=351.96
global_step=238784, episodic_return=345.51
global_step=239208, episodic_return=235.18
global_step=239772, episodic_return=359.64
global_step=240332, episodic_return=349.54
global_step=240784, episodic_return=262.47
global_step=241332, episodic_return=340.85
global_step=241868, episodic_return=336.47
global_step=242412, episodic_return=339.90
global_step=242976, episodic_return=356.10
global_step=243536, episodic_return=354.42
global_step=244100, episodic_return=354.55
global_step=244652, episodic_return=338.25
global_step=245192, episodic_return=323.15
global_step=245736, episodic_return=329.24
Eval: global_step=245760, reward=361.44 +/- 1.41
global_step=246272, episodic_return=332.47
global_step=246844, episodic_return=358.80
global_step=247388, episodic_return=348.99
global_step=247960, episodic_return=356.82
global_step=248524, episodic_return=357.75
global_step=249100, episodic_return=364.01
global_step=249640, episodic_return=351.19
global_step=250180, episodic_return=334.29
global_step=250716, episodic_return=339.58
global_step=251284, episodic_return=345.71
global_step=251840, episodic_return=347.84
global_step=252416, episodic_return=355.94
global_step=252972, episodic_return=355.99
global_step=253508, episodic_return=331.50
Eval: global_step=253952, reward=363.49 +/- 1.37
global_step=254064, episodic_return=357.76
global_step=254624, episodic_return=361.89
global_step=255164, episodic_return=343.42
global_step=255716, episodic_return=351.04
global_step=256276, episodic_return=360.08
global_step=256840, episodic_return=361.38
global_step=257420, episodic_return=362.24
global_step=257980, episodic_return=357.93
global_step=258548, episodic_return=360.90
global_step=259120, episodic_return=374.00
global_step=259684, episodic_return=360.62
global_step=260224, episodic_return=347.11
global_step=260828, episodic_return=371.39
global_step=261392, episodic_return=366.67
global_step=261932, episodic_return=348.39
Eval: global_step=262144, reward=355.65 +/- 2.11
global_step=262480, episodic_return=348.77
global_step=263044, episodic_return=367.55
global_step=263588, episodic_return=351.37
global_step=264144, episodic_return=360.42
global_step=264712, episodic_return=368.11
global_step=265264, episodic_return=349.34
global_step=265812, episodic_return=352.57
global_step=266392, episodic_return=367.83
global_step=266940, episodic_return=343.06
global_step=267496, episodic_return=365.46
global_step=268072, episodic_return=369.81
global_step=268628, episodic_return=350.15
global_step=269192, episodic_return=364.14
global_step=269732, episodic_return=351.19
global_step=270252, episodic_return=331.57
Eval: global_step=270336, reward=374.86 +/- 1.23
global_step=270828, episodic_return=369.09
global_step=271396, episodic_return=368.21
global_step=271968, episodic_return=358.58
global_step=272540, episodic_return=352.64
global_step=273072, episodic_return=352.07
global_step=273620, episodic_return=360.66
global_step=274196, episodic_return=368.56
global_step=274748, episodic_return=356.15
global_step=275300, episodic_return=355.29
global_step=275864, episodic_return=370.37
global_step=276416, episodic_return=367.21
global_step=276964, episodic_return=351.57
global_step=277520, episodic_return=355.12
global_step=278088, episodic_return=371.98
Eval: global_step=278528, reward=384.91 +/- 1.43
global_step=278620, episodic_return=338.07
global_step=279180, episodic_return=361.05
global_step=279748, episodic_return=375.64
global_step=280308, episodic_return=373.76
global_step=280868, episodic_return=368.11
global_step=281448, episodic_return=366.64
global_step=282020, episodic_return=379.42
global_step=282596, episodic_return=383.47
global_step=283160, episodic_return=361.85
global_step=283732, episodic_return=366.05
global_step=284272, episodic_return=348.82
global_step=284840, episodic_return=370.29
global_step=285396, episodic_return=366.45
global_step=285948, episodic_return=358.29
global_step=286512, episodic_return=368.68
Eval: global_step=286720, reward=389.79 +/- 0.93
global_step=287008, episodic_return=303.87
global_step=287584, episodic_return=379.49
global_step=288160, episodic_return=376.13
global_step=288732, episodic_return=370.03
global_step=289308, episodic_return=383.84
global_step=289864, episodic_return=360.18
global_step=290436, episodic_return=379.44
global_step=290996, episodic_return=372.98
global_step=291520, episodic_return=330.50
global_step=292100, episodic_return=367.98
global_step=292672, episodic_return=377.46
global_step=293176, episodic_return=311.59
global_step=293740, episodic_return=373.92
global_step=294312, episodic_return=386.99
global_step=294860, episodic_return=350.79
Eval: global_step=294912, reward=388.95 +/- 1.18
global_step=295428, episodic_return=382.52
global_step=295992, episodic_return=379.45
global_step=296560, episodic_return=384.58
global_step=297096, episodic_return=348.25
global_step=297612, episodic_return=314.86
global_step=298192, episodic_return=385.33
global_step=298772, episodic_return=386.80
global_step=299352, episodic_return=383.74
global_step=299892, episodic_return=356.51
global_step=300448, episodic_return=367.82
global_step=301020, episodic_return=380.38
global_step=301584, episodic_return=372.83
global_step=302144, episodic_return=372.19
global_step=302664, episodic_return=311.74
Eval: global_step=303104, reward=398.33 +/- 1.47
global_step=303216, episodic_return=363.27
global_step=303776, episodic_return=373.44
global_step=304348, episodic_return=382.58
global_step=304916, episodic_return=373.11
global_step=305476, episodic_return=376.93
global_step=306032, episodic_return=367.04
global_step=306580, episodic_return=353.72
global_step=307104, episodic_return=337.17
global_step=307652, episodic_return=363.66
global_step=308216, episodic_return=378.05
global_step=308784, episodic_return=369.50
global_step=309368, episodic_return=395.35
