/scratch1/tsa5252/anaconda3/lib/python3.11/site-packages/hydra/_internal/defaults_list.py:251: UserWarning: In 'config': Defaults list is missing `_self_`. See https://hydra.cc/docs/1.2/upgrades/1.0_to_1.1/default_composition_order for more information
  warnings.warn(msg, UserWarning)
global_step=8608, episodic_return=25.79
global_step=8692, episodic_return=14.09
global_step=8816, episodic_return=29.26
global_step=8924, episodic_return=28.73
global_step=8980, episodic_return=10.24
global_step=9332, episodic_return=124.76
global_step=9416, episodic_return=16.67
global_step=9556, episodic_return=35.28
global_step=9676, episodic_return=19.33
global_step=9784, episodic_return=21.66
global_step=9880, episodic_return=20.20
global_step=10000, episodic_return=7.89
global_step=10100, episodic_return=25.09
global_step=10164, episodic_return=11.29
global_step=10252, episodic_return=13.65
global_step=10640, episodic_return=141.29
global_step=11264, episodic_return=260.52
global_step=11356, episodic_return=12.58
global_step=11708, episodic_return=154.17
global_step=11816, episodic_return=17.54
global_step=11964, episodic_return=10.16
global_step=12164, episodic_return=45.71
global_step=12372, episodic_return=58.04
global_step=12624, episodic_return=100.28
global_step=12720, episodic_return=19.15
global_step=13168, episodic_return=191.26
global_step=13364, episodic_return=36.71
global_step=13460, episodic_return=24.02
global_step=13580, episodic_return=25.35
global_step=13672, episodic_return=21.53
global_step=14060, episodic_return=75.15
global_step=14428, episodic_return=100.64
global_step=14572, episodic_return=32.96
global_step=14632, episodic_return=12.19
global_step=14808, episodic_return=40.65
global_step=14884, episodic_return=14.84
global_step=15128, episodic_return=90.62
global_step=15492, episodic_return=164.78
global_step=15572, episodic_return=13.64
global_step=15720, episodic_return=17.91
global_step=16060, episodic_return=147.15
global_step=16280, episodic_return=30.32
Eval: global_step=16384, reward=83.46 +/- 0.70
global_step=16440, episodic_return=35.00
global_step=16704, episodic_return=96.06
global_step=16884, episodic_return=37.70
global_step=16964, episodic_return=15.53
global_step=17104, episodic_return=19.38
global_step=17520, episodic_return=192.66
global_step=17872, episodic_return=135.30
global_step=18404, episodic_return=259.80
global_step=18652, episodic_return=61.39
global_step=18860, episodic_return=82.56
global_step=19236, episodic_return=134.17
global_step=19404, episodic_return=39.15
global_step=19728, episodic_return=129.82
global_step=19860, episodic_return=30.98
global_step=20136, episodic_return=128.86
global_step=20412, episodic_return=78.38
global_step=20640, episodic_return=59.60
global_step=21132, episodic_return=248.62
global_step=21200, episodic_return=9.95
global_step=21448, episodic_return=102.41
global_step=21684, episodic_return=90.24
global_step=21936, episodic_return=72.67
global_step=22420, episodic_return=200.33
global_step=22620, episodic_return=41.68
global_step=23024, episodic_return=146.60
global_step=23160, episodic_return=35.29
global_step=23324, episodic_return=28.18
global_step=23400, episodic_return=14.67
global_step=23572, episodic_return=21.32
global_step=23712, episodic_return=39.75
global_step=23812, episodic_return=16.00
global_step=24164, episodic_return=186.11
global_step=24300, episodic_return=32.42
Eval: global_step=24576, reward=83.67 +/- 1.35
global_step=24584, episodic_return=60.80
global_step=25040, episodic_return=199.40
global_step=25352, episodic_return=154.07
global_step=25716, episodic_return=158.29
global_step=25956, episodic_return=86.33
global_step=26236, episodic_return=133.19
global_step=26352, episodic_return=29.77
global_step=26548, episodic_return=80.98
global_step=26932, episodic_return=185.03
global_step=27192, episodic_return=97.16
global_step=27428, episodic_return=84.26
global_step=27928, episodic_return=243.20
global_step=28132, episodic_return=81.74
global_step=28452, episodic_return=137.71
global_step=28640, episodic_return=29.38
global_step=29168, episodic_return=218.21
global_step=29424, episodic_return=111.82
global_step=29528, episodic_return=26.41
global_step=30008, episodic_return=216.48
global_step=30348, episodic_return=176.51
global_step=30864, episodic_return=252.56
global_step=31140, episodic_return=103.50
global_step=31348, episodic_return=79.47
global_step=31724, episodic_return=200.99
global_step=32196, episodic_return=213.09
global_step=32528, episodic_return=131.90
Eval: global_step=32768, reward=186.75 +/- 0.78
global_step=32928, episodic_return=221.69
global_step=33348, episodic_return=198.69
global_step=33820, episodic_return=244.69
global_step=34204, episodic_return=183.59
global_step=34656, episodic_return=235.90
global_step=35096, episodic_return=215.29
global_step=35408, episodic_return=139.83
global_step=35612, episodic_return=84.22
global_step=36048, episodic_return=229.53
global_step=36452, episodic_return=214.59
global_step=36628, episodic_return=70.29
global_step=37040, episodic_return=219.51
global_step=37304, episodic_return=124.21
global_step=37624, episodic_return=146.92
global_step=37856, episodic_return=88.21
global_step=38184, episodic_return=155.23
global_step=38532, episodic_return=168.51
global_step=38720, episodic_return=76.36
global_step=39012, episodic_return=117.90
global_step=39360, episodic_return=187.61
global_step=39780, episodic_return=221.14
global_step=40180, episodic_return=212.66
global_step=40448, episodic_return=119.16
global_step=40684, episodic_return=98.53
global_step=40900, episodic_return=79.64
Eval: global_step=40960, reward=223.41 +/- 1.09
global_step=41228, episodic_return=161.95
global_step=41552, episodic_return=127.96
global_step=41952, episodic_return=214.01
global_step=42288, episodic_return=165.14
global_step=42696, episodic_return=221.06
global_step=42824, episodic_return=33.69
global_step=43208, episodic_return=210.75
global_step=43636, episodic_return=225.86
global_step=43824, episodic_return=76.09
global_step=44220, episodic_return=221.81
global_step=44632, episodic_return=225.27
global_step=45088, episodic_return=214.47
global_step=45488, episodic_return=220.52
global_step=45684, episodic_return=80.23
global_step=46072, episodic_return=205.16
global_step=46524, episodic_return=232.02
global_step=46876, episodic_return=192.74
global_step=47308, episodic_return=228.47
global_step=47708, episodic_return=199.47
global_step=48176, episodic_return=239.45
global_step=48636, episodic_return=237.78
global_step=48892, episodic_return=108.40
Eval: global_step=49152, reward=224.36 +/- 1.51
global_step=49320, episodic_return=230.07
global_step=49812, episodic_return=247.56
global_step=50012, episodic_return=81.42
global_step=50212, episodic_return=82.75
global_step=50492, episodic_return=132.76
global_step=50932, episodic_return=229.96
global_step=51372, episodic_return=233.37
global_step=51792, episodic_return=225.59
global_step=52208, episodic_return=227.83
global_step=52640, episodic_return=233.37
global_step=52984, episodic_return=184.02
global_step=53424, episodic_return=233.42
global_step=53744, episodic_return=160.72
global_step=54168, episodic_return=225.68
global_step=54628, episodic_return=229.64
global_step=55052, episodic_return=228.56
global_step=55452, episodic_return=219.85
global_step=55852, episodic_return=221.72
global_step=56176, episodic_return=163.63
global_step=56596, episodic_return=226.82
global_step=57008, episodic_return=212.60
Eval: global_step=57344, reward=225.48 +/- 1.27
global_step=57436, episodic_return=233.71
global_step=57876, episodic_return=229.45
global_step=58224, episodic_return=181.41
global_step=58704, episodic_return=238.69
global_step=59148, episodic_return=230.61
global_step=59552, episodic_return=221.66
global_step=60000, episodic_return=238.63
global_step=60392, episodic_return=214.42
global_step=60812, episodic_return=217.15
global_step=61236, episodic_return=229.96
global_step=61632, episodic_return=218.80
global_step=62068, episodic_return=227.25
global_step=62456, episodic_return=215.58
global_step=62880, episodic_return=223.80
global_step=63280, episodic_return=216.56
global_step=63744, episodic_return=240.18
global_step=64172, episodic_return=228.57
global_step=64580, episodic_return=222.04
global_step=64944, episodic_return=193.09
global_step=65344, episodic_return=218.42
Eval: global_step=65536, reward=224.05 +/- 1.39
global_step=65780, episodic_return=235.69
global_step=66184, episodic_return=220.69
global_step=66612, episodic_return=230.69
global_step=67024, episodic_return=226.32
global_step=67448, episodic_return=227.47
global_step=67868, episodic_return=229.30
global_step=68260, episodic_return=211.87
global_step=68672, episodic_return=221.60
global_step=69060, episodic_return=211.75
global_step=69412, episodic_return=177.84
global_step=69788, episodic_return=213.54
global_step=70160, episodic_return=200.86
global_step=70568, episodic_return=224.17
global_step=70964, episodic_return=219.94
global_step=71408, episodic_return=235.82
global_step=71852, episodic_return=235.90
global_step=72236, episodic_return=217.87
global_step=72624, episodic_return=219.05
global_step=72812, episodic_return=78.76
global_step=73244, episodic_return=230.44
global_step=73644, episodic_return=226.40
Eval: global_step=73728, reward=221.91 +/- 1.14
global_step=74096, episodic_return=234.40
global_step=74500, episodic_return=223.39
global_step=74872, episodic_return=211.91
global_step=75224, episodic_return=198.25
global_step=75640, episodic_return=215.92
global_step=76060, episodic_return=229.72
global_step=76476, episodic_return=223.61
global_step=76876, episodic_return=222.77
global_step=77264, episodic_return=222.50
global_step=77688, episodic_return=228.23
global_step=78100, episodic_return=224.79
global_step=78504, episodic_return=222.17
global_step=78916, episodic_return=223.43
global_step=79352, episodic_return=232.20
global_step=79756, episodic_return=224.79
global_step=80204, episodic_return=233.45
global_step=80596, episodic_return=219.83
global_step=81016, episodic_return=232.39
global_step=81444, episodic_return=228.63
global_step=81844, episodic_return=223.87
Eval: global_step=81920, reward=223.84 +/- 1.78
global_step=82268, episodic_return=229.04
global_step=82676, episodic_return=225.49
global_step=82844, episodic_return=67.97
global_step=83256, episodic_return=227.96
global_step=83660, episodic_return=220.83
global_step=84068, episodic_return=224.53
global_step=84492, episodic_return=227.65
global_step=84896, episodic_return=223.12
global_step=85300, episodic_return=220.29
global_step=85704, episodic_return=223.29
global_step=86052, episodic_return=178.57
global_step=86432, episodic_return=212.81
global_step=86824, episodic_return=220.49
global_step=87192, episodic_return=205.43
global_step=87624, episodic_return=234.42
global_step=88040, episodic_return=229.48
global_step=88436, episodic_return=218.85
global_step=88852, episodic_return=224.98
global_step=89268, episodic_return=229.60
global_step=89680, episodic_return=228.02
global_step=90060, episodic_return=214.62
Eval: global_step=90112, reward=220.96 +/- 0.80
global_step=90452, episodic_return=220.51
global_step=90884, episodic_return=231.97
global_step=91300, episodic_return=231.43
global_step=91680, episodic_return=216.38
global_step=92120, episodic_return=230.13
global_step=92500, episodic_return=215.33
global_step=92920, episodic_return=230.87
global_step=93348, episodic_return=233.54
global_step=93760, episodic_return=228.81
global_step=94168, episodic_return=222.15
global_step=94624, episodic_return=237.05
global_step=95028, episodic_return=226.31
global_step=95440, episodic_return=230.55
global_step=95852, episodic_return=226.66
global_step=96288, episodic_return=235.69
global_step=96704, episodic_return=229.44
global_step=97100, episodic_return=220.72
global_step=97512, episodic_return=229.73
global_step=97896, episodic_return=217.65
global_step=98292, episodic_return=219.39
Eval: global_step=98304, reward=220.04 +/- 1.03
global_step=98704, episodic_return=230.60
global_step=99124, episodic_return=231.65
global_step=99540, episodic_return=231.85
global_step=99928, episodic_return=217.56
global_step=100364, episodic_return=231.07
global_step=100764, episodic_return=220.60
global_step=101112, episodic_return=184.76
global_step=101508, episodic_return=220.19
global_step=101908, episodic_return=225.52
global_step=102308, episodic_return=223.51
global_step=102704, episodic_return=221.60
global_step=103120, episodic_return=226.37
global_step=103552, episodic_return=229.91
global_step=103960, episodic_return=226.06
global_step=104372, episodic_return=226.57
global_step=104776, episodic_return=222.43
global_step=105172, episodic_return=221.09
global_step=105556, episodic_return=219.87
global_step=105956, episodic_return=227.89
global_step=106352, episodic_return=221.48
Eval: global_step=106496, reward=229.11 +/- 1.15
global_step=106772, episodic_return=229.77
global_step=107216, episodic_return=231.85
global_step=107672, episodic_return=234.46
global_step=108056, episodic_return=209.18
global_step=108480, episodic_return=227.57
global_step=108904, episodic_return=231.15
global_step=109316, episodic_return=224.85
global_step=109740, episodic_return=231.13
global_step=110160, episodic_return=228.36
global_step=110564, episodic_return=231.65
global_step=110964, episodic_return=222.55
global_step=111400, episodic_return=236.57
global_step=111840, episodic_return=229.23
global_step=112248, episodic_return=231.16
global_step=112640, episodic_return=223.65
global_step=113052, episodic_return=226.27
global_step=113472, episodic_return=227.99
global_step=113864, episodic_return=221.56
global_step=114316, episodic_return=237.45
Eval: global_step=114688, reward=230.50 +/- 1.62
global_step=114732, episodic_return=226.85
global_step=115176, episodic_return=235.86
global_step=115616, episodic_return=239.46
global_step=116060, episodic_return=238.82
global_step=116492, episodic_return=231.64
global_step=116944, episodic_return=249.97
global_step=117368, episodic_return=227.42
global_step=117808, episodic_return=233.19
global_step=118252, episodic_return=238.47
global_step=118728, episodic_return=236.93
global_step=119160, episodic_return=238.34
global_step=119584, episodic_return=226.05
global_step=119984, episodic_return=220.40
global_step=120404, episodic_return=228.86
global_step=120860, episodic_return=233.70
global_step=121268, episodic_return=228.18
global_step=121712, episodic_return=232.99
global_step=122032, episodic_return=162.13
global_step=122456, episodic_return=227.43
Eval: global_step=122880, reward=234.87 +/- 1.26
global_step=122884, episodic_return=235.11
global_step=123356, episodic_return=243.36
global_step=123772, episodic_return=227.48
global_step=124216, episodic_return=236.93
global_step=124688, episodic_return=241.48
global_step=125156, episodic_return=244.98
global_step=125612, episodic_return=236.05
global_step=126080, episodic_return=236.71
global_step=126516, episodic_return=232.14
global_step=126960, episodic_return=234.22
global_step=127396, episodic_return=234.31
global_step=127836, episodic_return=235.13
global_step=128292, episodic_return=237.02
global_step=128784, episodic_return=246.61
global_step=129228, episodic_return=234.39
global_step=129684, episodic_return=235.91
global_step=130132, episodic_return=236.73
global_step=130556, episodic_return=226.28
global_step=130960, episodic_return=223.59
Eval: global_step=131072, reward=240.91 +/- 1.06
global_step=131432, episodic_return=248.55
global_step=131888, episodic_return=236.42
global_step=132364, episodic_return=240.91
global_step=132836, episodic_return=243.86
global_step=133328, episodic_return=239.69
global_step=133792, episodic_return=241.20
global_step=134236, episodic_return=238.17
global_step=134688, episodic_return=232.97
global_step=135144, episodic_return=248.05
global_step=135592, episodic_return=233.11
global_step=136028, episodic_return=234.58
global_step=136464, episodic_return=235.86
global_step=136928, episodic_return=242.30
global_step=137416, episodic_return=247.93
global_step=137832, episodic_return=227.70
global_step=138288, episodic_return=239.05
global_step=138728, episodic_return=234.15
global_step=139196, episodic_return=244.95
Eval: global_step=139264, reward=245.12 +/- 1.09
global_step=139668, episodic_return=241.64
global_step=140124, episodic_return=237.84
global_step=140572, episodic_return=242.29
global_step=141036, episodic_return=242.79
global_step=141480, episodic_return=237.31
global_step=141956, episodic_return=247.83
global_step=142448, episodic_return=246.11
global_step=142928, episodic_return=241.09
global_step=143412, episodic_return=247.87
global_step=143908, episodic_return=249.02
global_step=144392, episodic_return=240.01
global_step=144856, episodic_return=241.22
global_step=145324, episodic_return=242.40
global_step=145776, episodic_return=239.21
global_step=146316, episodic_return=261.31
global_step=146804, episodic_return=261.23
global_step=147264, episodic_return=243.99
Eval: global_step=147456, reward=252.20 +/- 1.79
global_step=147752, episodic_return=233.86
global_step=148232, episodic_return=249.12
global_step=148720, episodic_return=253.22
global_step=149204, episodic_return=252.36
global_step=149712, episodic_return=253.79
global_step=150204, episodic_return=251.03
global_step=150672, episodic_return=244.81
global_step=151172, episodic_return=250.68
global_step=151708, episodic_return=262.25
global_step=152200, episodic_return=253.95
global_step=152680, episodic_return=252.43
global_step=153156, episodic_return=251.94
global_step=153628, episodic_return=249.20
global_step=154100, episodic_return=240.55
global_step=154600, episodic_return=258.55
global_step=155064, episodic_return=244.18
global_step=155540, episodic_return=246.18
Eval: global_step=155648, reward=261.31 +/- 1.78
global_step=156044, episodic_return=253.45
global_step=156596, episodic_return=265.61
global_step=157084, episodic_return=251.49
global_step=157604, episodic_return=258.74
global_step=158136, episodic_return=272.63
global_step=158608, episodic_return=236.54
global_step=159120, episodic_return=264.46
global_step=159612, episodic_return=255.44
global_step=160144, episodic_return=256.67
global_step=160608, episodic_return=239.37
global_step=161104, episodic_return=252.28
global_step=161632, episodic_return=279.07
global_step=162156, episodic_return=252.97
global_step=162620, episodic_return=256.63
global_step=163144, episodic_return=257.15
global_step=163620, episodic_return=247.72
Eval: global_step=163840, reward=270.36 +/- 0.89
global_step=164156, episodic_return=262.60
global_step=164688, episodic_return=266.25
global_step=165200, episodic_return=259.95
global_step=165724, episodic_return=276.89
global_step=166284, episodic_return=267.18
global_step=166780, episodic_return=258.56
global_step=167320, episodic_return=260.16
global_step=167872, episodic_return=263.34
global_step=168380, episodic_return=252.57
global_step=168916, episodic_return=266.98
global_step=169404, episodic_return=267.88
global_step=169944, episodic_return=261.50
global_step=170456, episodic_return=256.50
global_step=170984, episodic_return=262.69
global_step=171484, episodic_return=251.14
global_step=172012, episodic_return=256.19
Eval: global_step=172032, reward=276.03 +/- 1.32
global_step=172576, episodic_return=286.10
global_step=173188, episodic_return=282.60
global_step=173784, episodic_return=271.70
global_step=174308, episodic_return=283.29
global_step=174872, episodic_return=283.81
global_step=175440, episodic_return=265.22
global_step=176000, episodic_return=292.27
global_step=176536, episodic_return=280.26
global_step=177032, episodic_return=253.54
global_step=177592, episodic_return=291.23
global_step=178132, episodic_return=279.95
global_step=178668, episodic_return=260.31
global_step=179184, episodic_return=259.17
global_step=179728, episodic_return=278.55
global_step=180220, episodic_return=255.34
Eval: global_step=180224, reward=289.72 +/- 1.60
global_step=180748, episodic_return=275.11
global_step=181296, episodic_return=262.44
global_step=181844, episodic_return=264.89
global_step=182380, episodic_return=263.63
global_step=182952, episodic_return=284.28
global_step=183480, episodic_return=287.09
global_step=184020, episodic_return=264.03
global_step=184564, episodic_return=259.96
global_step=185108, episodic_return=282.76
global_step=185640, episodic_return=283.23
global_step=186160, episodic_return=262.80
global_step=186716, episodic_return=263.95
global_step=187240, episodic_return=261.13
global_step=187776, episodic_return=284.23
global_step=188340, episodic_return=292.57
Eval: global_step=188416, reward=300.32 +/- 1.45
global_step=188892, episodic_return=290.44
global_step=189468, episodic_return=295.36
global_step=190064, episodic_return=311.53
global_step=190652, episodic_return=281.59
global_step=191192, episodic_return=256.67
global_step=191784, episodic_return=295.19
global_step=192388, episodic_return=284.70
global_step=192972, episodic_return=289.92
global_step=193508, episodic_return=294.47
global_step=194124, episodic_return=289.29
global_step=194688, episodic_return=270.36
global_step=195248, episodic_return=272.14
global_step=195808, episodic_return=299.25
global_step=196360, episodic_return=299.79
Eval: global_step=196608, reward=305.60 +/- 1.00
global_step=196976, episodic_return=273.67
global_step=197568, episodic_return=297.72
global_step=198128, episodic_return=295.69
global_step=198684, episodic_return=301.58
global_step=199248, episodic_return=297.71
global_step=199808, episodic_return=300.32
global_step=200364, episodic_return=293.98
global_step=200920, episodic_return=286.02
global_step=201472, episodic_return=303.70
global_step=202032, episodic_return=302.38
global_step=202656, episodic_return=316.31
global_step=203256, episodic_return=318.33
global_step=203836, episodic_return=300.72
global_step=204376, episodic_return=294.41
Eval: global_step=204800, reward=306.41 +/- 1.39
global_step=204984, episodic_return=304.68
global_step=205536, episodic_return=303.46
global_step=206120, episodic_return=317.25
global_step=206672, episodic_return=301.37
global_step=207252, episodic_return=312.86
global_step=207864, episodic_return=275.18
global_step=208444, episodic_return=322.60
global_step=209028, episodic_return=303.81
global_step=209556, episodic_return=283.06
global_step=210132, episodic_return=305.60
global_step=210700, episodic_return=293.57
global_step=211300, episodic_return=270.69
global_step=211904, episodic_return=320.08
global_step=212448, episodic_return=291.72
global_step=212992, episodic_return=299.48
Eval: global_step=212992, reward=303.49 +/- 0.87
global_step=213572, episodic_return=317.18
global_step=214124, episodic_return=301.90
global_step=214704, episodic_return=303.87
global_step=215312, episodic_return=319.05
global_step=215892, episodic_return=314.71
global_step=216416, episodic_return=272.05
global_step=216916, episodic_return=281.05
global_step=217508, episodic_return=288.61
global_step=218096, episodic_return=309.47
global_step=218640, episodic_return=300.38
global_step=219076, episodic_return=231.56
global_step=219636, episodic_return=307.41
global_step=220188, episodic_return=309.21
global_step=220724, episodic_return=290.21
Eval: global_step=221184, reward=305.17 +/- 1.12
global_step=221344, episodic_return=320.38
global_step=221900, episodic_return=304.53
global_step=222440, episodic_return=288.80
global_step=223004, episodic_return=311.17
global_step=223532, episodic_return=300.35
global_step=224076, episodic_return=296.75
global_step=224624, episodic_return=302.73
global_step=225140, episodic_return=296.99
global_step=225704, episodic_return=315.58
global_step=226248, episodic_return=296.28
global_step=226824, episodic_return=314.55
global_step=227356, episodic_return=295.72
global_step=227980, episodic_return=334.59
global_step=228584, episodic_return=326.92
global_step=229112, episodic_return=302.12
Eval: global_step=229376, reward=312.91 +/- 0.94
global_step=229724, episodic_return=323.85
global_step=230300, episodic_return=330.93
global_step=230852, episodic_return=307.90
global_step=231380, episodic_return=301.12
global_step=231952, episodic_return=324.60
global_step=232512, episodic_return=319.62
global_step=233092, episodic_return=333.18
global_step=233664, episodic_return=316.13
global_step=234196, episodic_return=305.33
global_step=234744, episodic_return=316.46
global_step=235288, episodic_return=319.06
global_step=235880, episodic_return=326.03
global_step=236460, episodic_return=331.78
global_step=236976, episodic_return=302.89
global_step=237548, episodic_return=320.54
Eval: global_step=237568, reward=317.99 +/- 1.42
global_step=238136, episodic_return=327.88
global_step=238668, episodic_return=312.16
global_step=239224, episodic_return=315.67
global_step=239764, episodic_return=314.90
global_step=240320, episodic_return=319.55
global_step=240868, episodic_return=317.26
global_step=241412, episodic_return=314.70
global_step=241984, episodic_return=318.65
global_step=242536, episodic_return=325.55
global_step=243124, episodic_return=336.75
global_step=243692, episodic_return=320.75
global_step=244272, episodic_return=328.70
global_step=244824, episodic_return=318.96
global_step=245400, episodic_return=334.92
Eval: global_step=245760, reward=326.68 +/- 1.09
global_step=245980, episodic_return=330.79
global_step=246572, episodic_return=331.93
global_step=247108, episodic_return=312.25
global_step=247536, episodic_return=237.77
global_step=248096, episodic_return=316.08
global_step=248628, episodic_return=313.59
global_step=249148, episodic_return=302.00
global_step=249720, episodic_return=334.79
global_step=250296, episodic_return=332.88
global_step=250824, episodic_return=321.16
global_step=251380, episodic_return=324.35
global_step=251940, episodic_return=321.21
global_step=252488, episodic_return=319.08
global_step=253052, episodic_return=322.15
global_step=253612, episodic_return=326.36
Eval: global_step=253952, reward=323.71 +/- 1.38
global_step=254168, episodic_return=329.56
global_step=254748, episodic_return=339.41
global_step=255296, episodic_return=319.24
global_step=255868, episodic_return=331.40
global_step=256436, episodic_return=329.46
global_step=257000, episodic_return=332.60
global_step=257564, episodic_return=330.08
global_step=258084, episodic_return=303.86
global_step=258636, episodic_return=323.70
global_step=259212, episodic_return=334.09
global_step=259748, episodic_return=318.17
global_step=260300, episodic_return=329.99
global_step=260844, episodic_return=320.80
global_step=261412, episodic_return=325.68
global_step=261972, episodic_return=322.95
Eval: global_step=262144, reward=322.48 +/- 1.31
global_step=262520, episodic_return=326.13
global_step=263080, episodic_return=324.94
global_step=263632, episodic_return=319.74
global_step=264188, episodic_return=315.54
global_step=264756, episodic_return=333.41
global_step=265316, episodic_return=325.24
global_step=265888, episodic_return=330.29
global_step=266448, episodic_return=320.49
global_step=267008, episodic_return=324.35
global_step=267552, episodic_return=316.96
global_step=268080, episodic_return=311.96
global_step=268640, episodic_return=315.88
global_step=269204, episodic_return=325.19
global_step=269744, episodic_return=328.25
global_step=270292, episodic_return=308.62
Eval: global_step=270336, reward=324.78 +/- 1.63
global_step=270856, episodic_return=329.92
global_step=271408, episodic_return=316.68
global_step=271964, episodic_return=323.44
global_step=272524, episodic_return=326.66
global_step=273092, episodic_return=334.33
global_step=273640, episodic_return=325.67
global_step=274208, episodic_return=326.21
global_step=274784, episodic_return=332.44
global_step=275328, episodic_return=323.59
global_step=275912, episodic_return=334.34
global_step=276480, episodic_return=333.91
global_step=277060, episodic_return=337.10
global_step=277588, episodic_return=311.97
global_step=278108, episodic_return=309.62
Eval: global_step=278528, reward=328.46 +/- 1.08
global_step=278672, episodic_return=335.55
global_step=279236, episodic_return=331.02
global_step=279760, episodic_return=308.70
global_step=280320, episodic_return=316.60
global_step=280876, episodic_return=321.29
global_step=281424, episodic_return=320.22
global_step=281968, episodic_return=316.51
global_step=282548, episodic_return=328.20
global_step=283080, episodic_return=309.18
global_step=283672, episodic_return=334.40
global_step=284224, episodic_return=326.76
global_step=284820, episodic_return=336.77
global_step=285396, episodic_return=337.35
global_step=285928, episodic_return=314.56
global_step=286516, episodic_return=337.21
Eval: global_step=286720, reward=328.25 +/- 1.25
global_step=287052, episodic_return=322.62
global_step=287624, episodic_return=330.62
global_step=288176, episodic_return=325.64
global_step=288740, episodic_return=332.19
global_step=289312, episodic_return=334.24
global_step=289668, episodic_return=195.38
global_step=290212, episodic_return=324.56
global_step=290740, episodic_return=325.73
global_step=291304, episodic_return=324.44
global_step=291852, episodic_return=318.64
global_step=292416, episodic_return=328.65
global_step=293000, episodic_return=343.99
global_step=293580, episodic_return=339.46
global_step=294176, episodic_return=339.28
global_step=294748, episodic_return=325.57
Eval: global_step=294912, reward=324.51 +/- 1.47
global_step=295320, episodic_return=331.45
global_step=295868, episodic_return=323.76
global_step=296392, episodic_return=310.04
global_step=296960, episodic_return=324.10
global_step=297512, episodic_return=325.88
global_step=298068, episodic_return=328.07
global_step=298612, episodic_return=321.87
global_step=299192, episodic_return=339.45
global_step=299764, episodic_return=336.80
global_step=300316, episodic_return=319.77
global_step=300864, episodic_return=309.76
global_step=301420, episodic_return=316.11
global_step=301968, episodic_return=332.13
global_step=302524, episodic_return=331.84
global_step=303068, episodic_return=321.51
Eval: global_step=303104, reward=328.67 +/- 1.37
global_step=303624, episodic_return=321.99
global_step=304208, episodic_return=333.54
global_step=304772, episodic_return=329.56
global_step=305328, episodic_return=327.08
global_step=305896, episodic_return=335.20
global_step=306460, episodic_return=330.04
global_step=307016, episodic_return=331.92
global_step=307592, episodic_return=333.52
global_step=308188, episodic_return=337.86
global_step=308748, episodic_return=329.86
global_step=309324, episodic_return=338.30
global_step=309896, episodic_return=333.84
global_step=310424, episodic_return=315.42
global_step=310984, episodic_return=326.72
Eval: global_step=311296, reward=329.36 +/- 1.38
global_step=311544, episodic_return=333.43
