/scratch1/tsa5252/anaconda3/envs/spiceenv/lib/python3.8/site-packages/hydra/_internal/defaults_list.py:251: UserWarning: In 'config': Defaults list is missing `_self_`. See https://hydra.cc/docs/1.2/upgrades/1.0_to_1.1/default_composition_order for more information
  warnings.warn(msg, UserWarning)
global_step=12356, episodic_return=9.40
global_step=12416, episodic_return=6.50
global_step=12568, episodic_return=37.13
global_step=12644, episodic_return=16.04
global_step=12764, episodic_return=21.21
global_step=12840, episodic_return=4.82
global_step=12884, episodic_return=6.63
global_step=12924, episodic_return=4.57
global_step=13016, episodic_return=17.69
global_step=13096, episodic_return=9.29
global_step=13140, episodic_return=7.11
global_step=13196, episodic_return=8.70
global_step=13300, episodic_return=26.68
global_step=13368, episodic_return=14.25
global_step=13564, episodic_return=60.15
global_step=13636, episodic_return=9.30
global_step=13692, episodic_return=8.34
global_step=13732, episodic_return=4.79
global_step=13804, episodic_return=14.89
global_step=13900, episodic_return=18.84
global_step=13996, episodic_return=20.92
global_step=14060, episodic_return=10.89
global_step=14148, episodic_return=14.36
global_step=14200, episodic_return=6.49
global_step=14276, episodic_return=15.26
global_step=14340, episodic_return=9.03
global_step=14388, episodic_return=7.46
global_step=14484, episodic_return=8.86
global_step=14544, episodic_return=5.98
global_step=14632, episodic_return=4.93
global_step=14712, episodic_return=16.34
global_step=14776, episodic_return=8.76
global_step=14872, episodic_return=12.24
global_step=14920, episodic_return=7.18
global_step=15052, episodic_return=21.45
global_step=15104, episodic_return=5.45
global_step=15172, episodic_return=5.39
global_step=15252, episodic_return=11.58
global_step=15320, episodic_return=13.45
global_step=15504, episodic_return=53.41
global_step=15584, episodic_return=14.24
global_step=15788, episodic_return=23.85
global_step=15872, episodic_return=12.05
global_step=15992, episodic_return=36.11
global_step=16060, episodic_return=12.42
global_step=16160, episodic_return=16.96
global_step=16232, episodic_return=14.75
global_step=16284, episodic_return=6.85
Eval: global_step=16384, reward=165.17 +/- 0.76
global_step=16476, episodic_return=39.10
global_step=16588, episodic_return=29.41
global_step=16652, episodic_return=12.49
global_step=16724, episodic_return=11.95
global_step=16820, episodic_return=11.63
global_step=17060, episodic_return=72.05
global_step=17112, episodic_return=6.18
global_step=17188, episodic_return=16.76
global_step=17428, episodic_return=92.67
global_step=17536, episodic_return=18.08
global_step=17668, episodic_return=6.83
global_step=17840, episodic_return=29.95
global_step=17928, episodic_return=17.88
global_step=18004, episodic_return=13.97
global_step=18056, episodic_return=9.09
global_step=18136, episodic_return=18.02
global_step=18200, episodic_return=7.96
global_step=18328, episodic_return=25.99
global_step=18552, episodic_return=66.00
global_step=18624, episodic_return=14.62
global_step=18764, episodic_return=35.03
global_step=18848, episodic_return=12.90
global_step=18904, episodic_return=5.66
global_step=19120, episodic_return=69.29
global_step=19256, episodic_return=43.45
global_step=19512, episodic_return=79.72
global_step=19688, episodic_return=71.78
global_step=19884, episodic_return=47.25
global_step=20032, episodic_return=42.16
global_step=20168, episodic_return=31.75
global_step=20216, episodic_return=5.30
global_step=20268, episodic_return=6.74
global_step=20328, episodic_return=8.24
global_step=20548, episodic_return=65.83
global_step=20664, episodic_return=21.54
global_step=20776, episodic_return=21.08
global_step=20832, episodic_return=8.54
global_step=20940, episodic_return=8.19
global_step=21100, episodic_return=30.96
global_step=21164, episodic_return=12.55
global_step=21360, episodic_return=84.72
global_step=21484, episodic_return=29.58
global_step=21644, episodic_return=25.08
global_step=21924, episodic_return=41.06
global_step=22120, episodic_return=49.91
global_step=22184, episodic_return=5.68
global_step=22228, episodic_return=3.97
global_step=22308, episodic_return=9.71
global_step=22392, episodic_return=11.41
global_step=22472, episodic_return=16.27
global_step=22580, episodic_return=16.95
global_step=22664, episodic_return=20.43
global_step=22776, episodic_return=35.98
global_step=22844, episodic_return=11.62
global_step=22936, episodic_return=25.71
global_step=23012, episodic_return=12.58
global_step=23104, episodic_return=11.44
global_step=23196, episodic_return=23.20
global_step=23252, episodic_return=8.13
global_step=23332, episodic_return=17.81
global_step=23556, episodic_return=55.20
global_step=23628, episodic_return=6.09
global_step=23856, episodic_return=103.96
global_step=23948, episodic_return=17.71
global_step=24180, episodic_return=50.11
global_step=24236, episodic_return=8.54
global_step=24312, episodic_return=3.99
global_step=24484, episodic_return=68.42
Eval: global_step=24576, reward=99.79 +/- 5.55
global_step=24620, episodic_return=8.40
global_step=24940, episodic_return=108.79
global_step=25116, episodic_return=32.55
global_step=25208, episodic_return=20.15
global_step=25624, episodic_return=160.43
global_step=25856, episodic_return=59.59
global_step=25912, episodic_return=8.65
global_step=26216, episodic_return=112.10
global_step=26308, episodic_return=19.52
global_step=27092, episodic_return=190.84
global_step=27184, episodic_return=20.19
global_step=27304, episodic_return=20.53
global_step=27588, episodic_return=93.62
global_step=27856, episodic_return=115.82
global_step=28144, episodic_return=91.93
global_step=28328, episodic_return=39.29
global_step=28600, episodic_return=73.10
global_step=28712, episodic_return=22.05
global_step=29024, episodic_return=100.29
global_step=29068, episodic_return=7.01
global_step=29300, episodic_return=91.83
global_step=29376, episodic_return=15.29
global_step=29804, episodic_return=93.60
global_step=30032, episodic_return=102.31
global_step=30108, episodic_return=14.22
global_step=30384, episodic_return=111.80
global_step=30512, episodic_return=25.81
global_step=30808, episodic_return=102.23
global_step=30956, episodic_return=47.70
global_step=31028, episodic_return=14.73
global_step=31320, episodic_return=121.45
global_step=31588, episodic_return=83.15
global_step=31692, episodic_return=26.78
global_step=32068, episodic_return=163.17
global_step=32500, episodic_return=117.82
global_step=32644, episodic_return=24.75
Eval: global_step=32768, reward=137.16 +/- 1.48
global_step=32804, episodic_return=42.42
global_step=33248, episodic_return=102.71
global_step=33744, episodic_return=189.18
global_step=33912, episodic_return=67.25
global_step=34356, episodic_return=179.87
global_step=34656, episodic_return=91.54
global_step=34956, episodic_return=110.38
global_step=35168, episodic_return=86.39
global_step=35336, episodic_return=64.54
global_step=35636, episodic_return=96.48
global_step=36024, episodic_return=187.41
global_step=36244, episodic_return=82.27
global_step=36304, episodic_return=14.43
global_step=36624, episodic_return=114.80
global_step=36848, episodic_return=91.30
global_step=37060, episodic_return=84.27
global_step=37324, episodic_return=125.76
global_step=37380, episodic_return=9.37
global_step=37572, episodic_return=18.49
global_step=37828, episodic_return=92.32
global_step=38004, episodic_return=68.86
global_step=38448, episodic_return=164.32
global_step=38528, episodic_return=17.76
global_step=38832, episodic_return=96.54
global_step=38924, episodic_return=18.40
global_step=39080, episodic_return=54.50
global_step=39328, episodic_return=68.24
global_step=39496, episodic_return=64.41
global_step=39748, episodic_return=77.53
global_step=39984, episodic_return=81.30
global_step=40240, episodic_return=89.97
global_step=40452, episodic_return=87.58
global_step=40800, episodic_return=122.48
Eval: global_step=40960, reward=59.02 +/- 0.72
global_step=41160, episodic_return=176.89
global_step=41368, episodic_return=82.43
global_step=41572, episodic_return=68.22
global_step=41852, episodic_return=136.36
global_step=42040, episodic_return=75.70
global_step=42200, episodic_return=66.67
global_step=42468, episodic_return=91.76
global_step=42524, episodic_return=10.36
global_step=42704, episodic_return=67.03
global_step=42940, episodic_return=93.42
global_step=43124, episodic_return=61.56
global_step=43308, episodic_return=76.52
global_step=43612, episodic_return=133.24
global_step=43868, episodic_return=94.22
global_step=44088, episodic_return=70.56
global_step=44252, episodic_return=65.22
global_step=44752, episodic_return=220.90
global_step=44944, episodic_return=76.42
global_step=45372, episodic_return=150.97
global_step=45608, episodic_return=104.67
global_step=45988, episodic_return=167.06
global_step=46144, episodic_return=61.98
global_step=46464, episodic_return=149.17
global_step=46592, episodic_return=48.84
global_step=46872, episodic_return=86.41
global_step=47048, episodic_return=68.58
global_step=47128, episodic_return=8.02
global_step=47260, episodic_return=51.90
global_step=47652, episodic_return=206.11
global_step=48008, episodic_return=179.08
global_step=48232, episodic_return=83.32
global_step=48488, episodic_return=94.95
global_step=48680, episodic_return=80.60
global_step=48852, episodic_return=71.04
global_step=49028, episodic_return=68.32
Eval: global_step=49152, reward=212.30 +/- 1.12
global_step=49312, episodic_return=134.89
global_step=49524, episodic_return=91.79
global_step=49668, episodic_return=43.83
global_step=50064, episodic_return=183.33
global_step=50356, episodic_return=129.91
global_step=50736, episodic_return=185.40
global_step=51012, episodic_return=125.26
global_step=51300, episodic_return=129.01
global_step=51576, episodic_return=115.98
global_step=51820, episodic_return=86.48
global_step=52148, episodic_return=159.64
global_step=52448, episodic_return=145.26
global_step=52600, episodic_return=59.95
global_step=53028, episodic_return=222.07
global_step=53220, episodic_return=76.75
global_step=53456, episodic_return=100.67
global_step=53632, episodic_return=72.93
global_step=53812, episodic_return=72.82
global_step=53988, episodic_return=67.18
global_step=54196, episodic_return=74.10
global_step=54388, episodic_return=83.68
global_step=54560, episodic_return=67.60
global_step=54712, episodic_return=57.89
global_step=55120, episodic_return=169.98
global_step=55484, episodic_return=194.25
global_step=55732, episodic_return=103.18
global_step=56060, episodic_return=157.64
global_step=56444, episodic_return=171.26
global_step=56804, episodic_return=167.03
global_step=57076, episodic_return=129.07
global_step=57332, episodic_return=68.56
Eval: global_step=57344, reward=219.75 +/- 1.26
global_step=57512, episodic_return=72.84
global_step=57836, episodic_return=146.48
global_step=58240, episodic_return=180.05
global_step=58424, episodic_return=76.09
global_step=58688, episodic_return=121.58
global_step=58892, episodic_return=90.29
global_step=59120, episodic_return=98.91
global_step=59484, episodic_return=178.94
global_step=59876, episodic_return=217.60
global_step=60080, episodic_return=87.06
global_step=60540, episodic_return=225.27
global_step=60920, episodic_return=199.40
global_step=61352, episodic_return=220.35
global_step=61600, episodic_return=111.01
global_step=61988, episodic_return=210.74
global_step=62396, episodic_return=189.71
global_step=62528, episodic_return=51.11
global_step=62692, episodic_return=65.14
global_step=62824, episodic_return=51.78
global_step=63016, episodic_return=79.91
global_step=63212, episodic_return=80.52
global_step=63392, episodic_return=68.88
global_step=63748, episodic_return=187.11
global_step=64184, episodic_return=220.43
global_step=64340, episodic_return=62.89
global_step=64548, episodic_return=88.31
global_step=64824, episodic_return=112.65
global_step=64992, episodic_return=67.24
global_step=65184, episodic_return=82.28
global_step=65400, episodic_return=92.06
Eval: global_step=65536, reward=214.30 +/- 0.94
global_step=65668, episodic_return=120.11
global_step=65840, episodic_return=67.98
global_step=66124, episodic_return=132.71
global_step=66576, episodic_return=219.79
global_step=67020, episodic_return=228.31
global_step=67240, episodic_return=93.35
global_step=67704, episodic_return=243.68
global_step=67904, episodic_return=84.07
global_step=68380, episodic_return=242.52
global_step=68784, episodic_return=169.93
global_step=68984, episodic_return=82.92
global_step=69296, episodic_return=151.30
global_step=69600, episodic_return=149.45
global_step=69964, episodic_return=198.50
global_step=70236, episodic_return=118.95
global_step=70508, episodic_return=129.62
global_step=70916, episodic_return=205.37
global_step=71332, episodic_return=223.96
global_step=71708, episodic_return=212.58
global_step=71960, episodic_return=119.39
global_step=72268, episodic_return=158.53
global_step=72744, episodic_return=246.84
global_step=73028, episodic_return=140.29
global_step=73408, episodic_return=190.13
global_step=73592, episodic_return=74.33
Eval: global_step=73728, reward=214.24 +/- 0.95
global_step=73964, episodic_return=212.70
global_step=74164, episodic_return=86.49
global_step=74556, episodic_return=217.18
global_step=74956, episodic_return=216.92
global_step=75392, episodic_return=233.99
global_step=75812, episodic_return=223.39
global_step=76108, episodic_return=136.23
global_step=76508, episodic_return=224.61
global_step=76624, episodic_return=44.53
global_step=76876, episodic_return=114.67
global_step=77304, episodic_return=228.26
global_step=77712, episodic_return=218.19
global_step=78140, episodic_return=182.55
global_step=78316, episodic_return=71.22
global_step=78716, episodic_return=197.26
global_step=79100, episodic_return=220.07
global_step=79608, episodic_return=245.99
global_step=80028, episodic_return=230.04
global_step=80332, episodic_return=151.51
global_step=80656, episodic_return=172.60
global_step=80872, episodic_return=93.58
global_step=81392, episodic_return=256.83
global_step=81788, episodic_return=216.43
Eval: global_step=81920, reward=211.85 +/- 0.85
global_step=82012, episodic_return=94.63
global_step=82436, episodic_return=204.40
global_step=82788, episodic_return=185.45
global_step=83168, episodic_return=207.90
global_step=83640, episodic_return=234.81
global_step=84032, episodic_return=216.48
global_step=84456, episodic_return=224.50
global_step=84616, episodic_return=63.53
global_step=85036, episodic_return=210.84
global_step=85420, episodic_return=216.84
global_step=85844, episodic_return=226.99
global_step=86244, episodic_return=212.73
global_step=86440, episodic_return=80.20
global_step=86836, episodic_return=209.87
global_step=87224, episodic_return=224.05
global_step=87644, episodic_return=224.54
global_step=88032, episodic_return=213.81
global_step=88416, episodic_return=214.83
global_step=88848, episodic_return=199.91
global_step=89260, episodic_return=232.06
global_step=89444, episodic_return=75.15
global_step=89876, episodic_return=224.88
global_step=90092, episodic_return=91.41
Eval: global_step=90112, reward=214.60 +/- 1.77
global_step=90520, episodic_return=227.89
global_step=90940, episodic_return=227.35
global_step=91304, episodic_return=205.42
global_step=91704, episodic_return=224.26
global_step=92112, episodic_return=222.03
global_step=92528, episodic_return=217.48
global_step=92912, episodic_return=213.81
global_step=93288, episodic_return=212.56
global_step=93688, episodic_return=221.42
global_step=94232, episodic_return=258.09
global_step=94612, episodic_return=202.43
global_step=95008, episodic_return=215.04
global_step=95532, episodic_return=252.14
global_step=95924, episodic_return=209.20
global_step=96100, episodic_return=73.82
global_step=96496, episodic_return=215.30
global_step=97068, episodic_return=231.66
global_step=97352, episodic_return=137.71
global_step=97732, episodic_return=201.54
global_step=98116, episodic_return=206.32
Eval: global_step=98304, reward=217.05 +/- 1.14
global_step=98500, episodic_return=199.82
global_step=98868, episodic_return=204.74
global_step=99256, episodic_return=215.30
global_step=99680, episodic_return=229.05
global_step=100108, episodic_return=227.96
global_step=100488, episodic_return=213.69
global_step=100988, episodic_return=253.12
global_step=101396, episodic_return=222.56
global_step=101840, episodic_return=252.03
global_step=102200, episodic_return=189.01
global_step=102580, episodic_return=215.14
global_step=103004, episodic_return=236.17
global_step=103388, episodic_return=214.15
global_step=103712, episodic_return=173.31
global_step=104132, episodic_return=238.72
global_step=104592, episodic_return=244.10
global_step=105076, episodic_return=240.68
global_step=105464, episodic_return=218.69
global_step=105868, episodic_return=219.29
global_step=106300, episodic_return=226.03
Eval: global_step=106496, reward=226.43 +/- 1.36
global_step=106668, episodic_return=202.96
global_step=106996, episodic_return=172.93
global_step=107384, episodic_return=206.52
global_step=107812, episodic_return=227.54
global_step=108264, episodic_return=234.10
global_step=108652, episodic_return=216.48
global_step=109044, episodic_return=223.88
global_step=109440, episodic_return=218.89
global_step=109840, episodic_return=214.69
global_step=110280, episodic_return=237.17
global_step=110660, episodic_return=208.72
global_step=111100, episodic_return=236.98
global_step=111552, episodic_return=238.23
global_step=111972, episodic_return=239.02
global_step=112360, episodic_return=218.79
global_step=112780, episodic_return=231.46
global_step=113184, episodic_return=231.12
global_step=113352, episodic_return=67.44
global_step=113748, episodic_return=217.56
global_step=114248, episodic_return=248.59
global_step=114472, episodic_return=99.42
Eval: global_step=114688, reward=225.53 +/- 1.77
global_step=114864, episodic_return=224.19
global_step=115240, episodic_return=214.19
global_step=115672, episodic_return=232.17
global_step=116144, episodic_return=239.65
global_step=116552, episodic_return=228.06
global_step=116960, episodic_return=221.94
global_step=117408, episodic_return=236.57
global_step=117788, episodic_return=215.24
global_step=118232, episodic_return=243.66
global_step=118624, episodic_return=222.21
global_step=119020, episodic_return=223.36
global_step=119424, episodic_return=220.30
global_step=119864, episodic_return=231.40
global_step=120264, episodic_return=222.04
global_step=120660, episodic_return=216.90
global_step=121040, episodic_return=213.05
global_step=121428, episodic_return=217.78
global_step=121840, episodic_return=225.21
global_step=122212, episodic_return=209.04
global_step=122600, episodic_return=217.04
Eval: global_step=122880, reward=227.07 +/- 1.41
global_step=123020, episodic_return=233.55
global_step=123456, episodic_return=243.13
global_step=123860, episodic_return=233.28
global_step=124268, episodic_return=223.76
global_step=124740, episodic_return=275.75
global_step=125152, episodic_return=235.69
global_step=125608, episodic_return=237.75
global_step=125996, episodic_return=225.32
global_step=126432, episodic_return=229.53
global_step=126916, episodic_return=264.58
global_step=127104, episodic_return=77.34
global_step=127532, episodic_return=237.49
global_step=127912, episodic_return=214.74
global_step=128392, episodic_return=263.92
global_step=128904, episodic_return=277.49
global_step=129292, episodic_return=218.38
global_step=129720, episodic_return=244.48
global_step=130100, episodic_return=209.92
global_step=130528, episodic_return=247.94
global_step=130924, episodic_return=222.24
Eval: global_step=131072, reward=239.23 +/- 1.90
global_step=131372, episodic_return=242.04
global_step=131824, episodic_return=261.57
global_step=132256, episodic_return=235.55
global_step=132712, episodic_return=235.44
global_step=133152, episodic_return=250.10
global_step=133568, episodic_return=231.37
global_step=133996, episodic_return=246.18
global_step=134448, episodic_return=246.26
global_step=134872, episodic_return=239.87
global_step=135292, episodic_return=239.26
global_step=135780, episodic_return=286.56
global_step=136188, episodic_return=227.60
global_step=136676, episodic_return=240.18
global_step=137116, episodic_return=252.26
global_step=137508, episodic_return=220.02
global_step=138016, episodic_return=246.19
global_step=138428, episodic_return=226.88
global_step=138868, episodic_return=231.05
Eval: global_step=139264, reward=263.96 +/- 0.95
global_step=139304, episodic_return=240.63
global_step=139764, episodic_return=273.83
global_step=140184, episodic_return=233.51
global_step=140652, episodic_return=266.51
global_step=141104, episodic_return=254.87
global_step=141588, episodic_return=263.51
global_step=142028, episodic_return=246.73
global_step=142488, episodic_return=259.66
global_step=143040, episodic_return=314.86
global_step=143508, episodic_return=260.75
global_step=143948, episodic_return=256.90
global_step=144432, episodic_return=240.87
global_step=144936, episodic_return=276.43
global_step=145436, episodic_return=250.14
global_step=145884, episodic_return=233.95
global_step=146352, episodic_return=276.14
global_step=146772, episodic_return=242.86
global_step=147264, episodic_return=286.37
Eval: global_step=147456, reward=282.46 +/- 2.23
global_step=147744, episodic_return=254.49
global_step=148208, episodic_return=263.12
global_step=148708, episodic_return=291.33
global_step=149152, episodic_return=265.59
global_step=149696, episodic_return=319.45
global_step=150140, episodic_return=239.28
global_step=150624, episodic_return=287.98
global_step=151148, episodic_return=291.94
global_step=151676, episodic_return=311.93
global_step=152208, episodic_return=289.74
global_step=152772, episodic_return=303.04
global_step=153232, episodic_return=254.06
global_step=153756, episodic_return=252.85
global_step=154240, episodic_return=280.09
global_step=154688, episodic_return=264.00
global_step=155176, episodic_return=255.97
global_step=155620, episodic_return=249.94
Eval: global_step=155648, reward=297.40 +/- 1.48
global_step=156212, episodic_return=316.86
global_step=156812, episodic_return=331.11
global_step=157268, episodic_return=263.36
global_step=157820, episodic_return=334.35
global_step=158420, episodic_return=324.54
global_step=159012, episodic_return=333.57
global_step=159516, episodic_return=295.91
global_step=160080, episodic_return=322.82
global_step=160612, episodic_return=314.61
global_step=161156, episodic_return=294.13
global_step=161704, episodic_return=312.85
global_step=162252, episodic_return=324.11
global_step=162792, episodic_return=288.77
global_step=163248, episodic_return=266.30
global_step=163792, episodic_return=318.56
Eval: global_step=163840, reward=329.73 +/- 2.01
global_step=164384, episodic_return=348.09
global_step=165032, episodic_return=352.03
global_step=165520, episodic_return=260.85
global_step=166060, episodic_return=315.52
global_step=166628, episodic_return=304.59
global_step=167204, episodic_return=331.54
global_step=167784, episodic_return=344.44
global_step=168364, episodic_return=335.00
global_step=168980, episodic_return=337.32
global_step=169528, episodic_return=330.36
global_step=170120, episodic_return=338.35
global_step=170664, episodic_return=324.07
global_step=171220, episodic_return=328.46
global_step=171760, episodic_return=310.84
Eval: global_step=172032, reward=336.44 +/- 1.91
global_step=172304, episodic_return=332.48
global_step=172820, episodic_return=285.11
global_step=173312, episodic_return=234.27
global_step=173944, episodic_return=338.17
global_step=174508, episodic_return=334.22
global_step=175080, episodic_return=333.86
global_step=175700, episodic_return=338.07
global_step=176236, episodic_return=327.11
global_step=176788, episodic_return=333.96
global_step=177376, episodic_return=342.89
global_step=177924, episodic_return=329.70
global_step=178496, episodic_return=345.62
global_step=179008, episodic_return=291.44
global_step=179580, episodic_return=324.01
global_step=180164, episodic_return=312.53
Eval: global_step=180224, reward=337.57 +/- 1.40
global_step=180668, episodic_return=291.03
global_step=181272, episodic_return=347.60
global_step=181884, episodic_return=339.60
global_step=182484, episodic_return=349.14
global_step=183148, episodic_return=323.16
global_step=183732, episodic_return=322.44
global_step=184264, episodic_return=324.05
global_step=184832, episodic_return=336.94
global_step=185400, episodic_return=319.48
global_step=185956, episodic_return=321.82
global_step=186528, episodic_return=337.78
global_step=187108, episodic_return=347.52
global_step=187680, episodic_return=336.93
global_step=188340, episodic_return=352.46
Eval: global_step=188416, reward=335.97 +/- 1.95
global_step=188916, episodic_return=334.28
global_step=189492, episodic_return=347.54
global_step=190032, episodic_return=327.17
global_step=190592, episodic_return=340.84
global_step=191072, episodic_return=283.25
global_step=191608, episodic_return=324.50
global_step=192216, episodic_return=350.29
global_step=192776, episodic_return=325.43
global_step=193348, episodic_return=339.38
global_step=193896, episodic_return=340.21
global_step=194484, episodic_return=330.34
global_step=195040, episodic_return=340.13
global_step=195612, episodic_return=350.06
global_step=196116, episodic_return=297.87
Eval: global_step=196608, reward=332.63 +/- 1.26
global_step=196688, episodic_return=338.75
global_step=197272, episodic_return=358.69
global_step=197828, episodic_return=343.05
global_step=198372, episodic_return=321.89
global_step=198964, episodic_return=325.93
global_step=199516, episodic_return=342.60
global_step=200112, episodic_return=323.96
global_step=200708, episodic_return=338.90
global_step=201244, episodic_return=331.01
global_step=201776, episodic_return=326.85
global_step=202316, episodic_return=323.91
global_step=202884, episodic_return=326.24
global_step=203444, episodic_return=332.56
global_step=204076, episodic_return=364.05
global_step=204632, episodic_return=346.30
Eval: global_step=204800, reward=333.86 +/- 1.02
global_step=205204, episodic_return=335.31
global_step=205748, episodic_return=330.04
global_step=206296, episodic_return=336.33
global_step=206864, episodic_return=342.29
global_step=207428, episodic_return=346.10
global_step=207992, episodic_return=352.62
global_step=208532, episodic_return=350.18
global_step=209080, episodic_return=325.17
global_step=209640, episodic_return=329.07
global_step=210176, episodic_return=333.63
global_step=210732, episodic_return=329.94
global_step=211256, episodic_return=327.11
global_step=211800, episodic_return=335.85
global_step=212356, episodic_return=331.46
global_step=212972, episodic_return=345.48
Eval: global_step=212992, reward=337.06 +/- 1.23
global_step=213528, episodic_return=335.85
