/scratch1/tsa5252/anaconda3/envs/spiceenv/lib/python3.8/site-packages/hydra/_internal/defaults_list.py:251: UserWarning: In 'config': Defaults list is missing `_self_`. See https://hydra.cc/docs/1.2/upgrades/1.0_to_1.1/default_composition_order for more information
  warnings.warn(msg, UserWarning)
global_step=9604, episodic_return=46.99
global_step=9672, episodic_return=7.58
global_step=9732, episodic_return=11.99
global_step=9784, episodic_return=9.46
global_step=9828, episodic_return=6.41
global_step=9888, episodic_return=10.35
global_step=9940, episodic_return=7.79
global_step=10016, episodic_return=17.43
global_step=10056, episodic_return=5.62
global_step=10132, episodic_return=16.72
global_step=10208, episodic_return=13.33
global_step=10244, episodic_return=5.13
global_step=10348, episodic_return=32.47
global_step=10528, episodic_return=46.39
global_step=10636, episodic_return=33.92
global_step=10700, episodic_return=11.91
global_step=10736, episodic_return=4.59
global_step=10792, episodic_return=10.95
global_step=10916, episodic_return=38.81
global_step=10956, episodic_return=5.08
global_step=11204, episodic_return=105.76
global_step=11360, episodic_return=23.89
global_step=11424, episodic_return=11.03
global_step=11520, episodic_return=28.73
global_step=11640, episodic_return=32.74
global_step=11700, episodic_return=9.65
global_step=11784, episodic_return=21.15
global_step=11860, episodic_return=10.50
global_step=11940, episodic_return=17.93
global_step=12004, episodic_return=12.83
global_step=12088, episodic_return=19.32
global_step=12188, episodic_return=18.81
global_step=12232, episodic_return=6.57
global_step=12312, episodic_return=17.26
global_step=12404, episodic_return=14.91
global_step=12444, episodic_return=5.27
global_step=12524, episodic_return=6.39
global_step=12620, episodic_return=13.19
global_step=12676, episodic_return=8.56
global_step=12760, episodic_return=14.21
global_step=12912, episodic_return=32.72
global_step=12988, episodic_return=16.75
global_step=13048, episodic_return=7.93
global_step=13140, episodic_return=11.81
global_step=13180, episodic_return=5.36
global_step=13256, episodic_return=14.12
global_step=13424, episodic_return=39.35
global_step=13484, episodic_return=11.21
global_step=13636, episodic_return=29.61
global_step=13740, episodic_return=28.97
global_step=13892, episodic_return=32.23
global_step=14096, episodic_return=45.00
global_step=14300, episodic_return=57.53
global_step=14344, episodic_return=7.79
global_step=14436, episodic_return=18.51
global_step=14536, episodic_return=12.49
global_step=14628, episodic_return=13.91
global_step=14740, episodic_return=29.76
global_step=14788, episodic_return=6.56
global_step=14832, episodic_return=4.60
global_step=14892, episodic_return=8.48
global_step=15188, episodic_return=94.72
global_step=15236, episodic_return=8.51
global_step=15332, episodic_return=17.90
global_step=15400, episodic_return=10.17
global_step=15456, episodic_return=7.69
global_step=15520, episodic_return=13.64
global_step=15556, episodic_return=4.92
global_step=15624, episodic_return=7.62
global_step=15716, episodic_return=21.47
global_step=15776, episodic_return=10.53
global_step=15820, episodic_return=7.01
global_step=15920, episodic_return=19.01
global_step=15996, episodic_return=8.91
global_step=16044, episodic_return=8.32
global_step=16112, episodic_return=14.91
global_step=16180, episodic_return=7.45
global_step=16236, episodic_return=10.24
Eval: global_step=16384, reward=109.89 +/- 0.84
global_step=16476, episodic_return=53.54
global_step=16540, episodic_return=8.80
global_step=16616, episodic_return=17.62
global_step=16924, episodic_return=157.45
global_step=17104, episodic_return=60.79
global_step=17216, episodic_return=31.29
global_step=17356, episodic_return=33.30
global_step=17532, episodic_return=47.40
global_step=17592, episodic_return=10.07
global_step=17688, episodic_return=17.75
global_step=17756, episodic_return=14.39
global_step=17956, episodic_return=79.88
global_step=18008, episodic_return=9.30
global_step=18052, episodic_return=6.90
global_step=18200, episodic_return=27.98
global_step=18280, episodic_return=14.59
global_step=18336, episodic_return=5.94
global_step=18436, episodic_return=8.35
global_step=18880, episodic_return=211.34
global_step=18964, episodic_return=11.53
global_step=19032, episodic_return=12.03
global_step=19164, episodic_return=27.86
global_step=19352, episodic_return=77.59
global_step=19420, episodic_return=16.33
global_step=19532, episodic_return=36.09
global_step=19592, episodic_return=12.83
global_step=19728, episodic_return=54.29
global_step=19788, episodic_return=13.73
global_step=19840, episodic_return=9.82
global_step=19932, episodic_return=14.11
global_step=20072, episodic_return=54.31
global_step=20160, episodic_return=15.03
global_step=20236, episodic_return=16.13
global_step=20308, episodic_return=13.26
global_step=20384, episodic_return=15.22
global_step=20492, episodic_return=22.51
global_step=20584, episodic_return=19.95
global_step=20632, episodic_return=6.10
global_step=20908, episodic_return=132.74
global_step=20992, episodic_return=10.22
global_step=21196, episodic_return=86.01
global_step=21248, episodic_return=9.96
global_step=21316, episodic_return=15.82
global_step=21360, episodic_return=7.02
global_step=21432, episodic_return=13.18
global_step=21528, episodic_return=10.06
global_step=21576, episodic_return=7.67
global_step=21752, episodic_return=56.87
global_step=21816, episodic_return=8.92
global_step=21896, episodic_return=18.90
global_step=22036, episodic_return=35.71
global_step=22152, episodic_return=10.09
global_step=22200, episodic_return=8.65
global_step=22312, episodic_return=15.55
global_step=22364, episodic_return=8.82
global_step=22440, episodic_return=11.74
global_step=22532, episodic_return=12.86
global_step=22816, episodic_return=126.48
global_step=22864, episodic_return=7.10
global_step=23268, episodic_return=124.06
global_step=23388, episodic_return=12.90
global_step=23464, episodic_return=18.13
global_step=23544, episodic_return=7.44
global_step=23644, episodic_return=24.89
global_step=23748, episodic_return=32.16
global_step=23832, episodic_return=18.35
global_step=23976, episodic_return=49.94
global_step=24044, episodic_return=13.86
global_step=24252, episodic_return=88.91
global_step=24316, episodic_return=13.21
global_step=24432, episodic_return=33.34
Eval: global_step=24576, reward=126.72 +/- 1.66
global_step=24716, episodic_return=123.20
global_step=24768, episodic_return=6.60
global_step=24960, episodic_return=77.72
global_step=25068, episodic_return=22.36
global_step=25160, episodic_return=11.94
global_step=25256, episodic_return=19.96
global_step=25384, episodic_return=23.75
global_step=25432, episodic_return=7.66
global_step=25664, episodic_return=74.81
global_step=25716, episodic_return=9.73
global_step=25768, episodic_return=7.01
global_step=26060, episodic_return=121.75
global_step=26300, episodic_return=98.30
global_step=26392, episodic_return=7.78
global_step=26476, episodic_return=18.55
global_step=26528, episodic_return=8.34
global_step=26676, episodic_return=49.67
global_step=26896, episodic_return=83.44
global_step=27100, episodic_return=79.40
global_step=27280, episodic_return=68.34
global_step=27360, episodic_return=16.09
global_step=27412, episodic_return=9.16
global_step=27500, episodic_return=29.87
global_step=27620, episodic_return=26.54
global_step=27872, episodic_return=114.53
global_step=28024, episodic_return=19.83
global_step=28108, episodic_return=17.92
global_step=28164, episodic_return=12.15
global_step=28288, episodic_return=26.80
global_step=28532, episodic_return=52.64
global_step=28816, episodic_return=137.23
global_step=29180, episodic_return=135.32
global_step=29300, episodic_return=22.29
global_step=29652, episodic_return=81.79
global_step=29780, episodic_return=36.56
global_step=29820, episodic_return=5.98
global_step=29940, episodic_return=17.44
global_step=30080, episodic_return=41.64
global_step=30136, episodic_return=10.49
global_step=30268, episodic_return=30.25
global_step=30500, episodic_return=60.72
global_step=30768, episodic_return=92.29
global_step=30880, episodic_return=26.52
global_step=30952, episodic_return=13.54
global_step=30996, episodic_return=6.44
global_step=31488, episodic_return=172.51
global_step=31596, episodic_return=22.85
global_step=31892, episodic_return=137.80
global_step=32276, episodic_return=145.91
global_step=32552, episodic_return=132.90
global_step=32660, episodic_return=33.90
Eval: global_step=32768, reward=157.29 +/- 1.49
global_step=32912, episodic_return=112.86
global_step=33188, episodic_return=108.26
global_step=33436, episodic_return=113.90
global_step=33676, episodic_return=109.61
global_step=33920, episodic_return=111.83
global_step=34172, episodic_return=112.30
global_step=34564, episodic_return=219.39
global_step=34804, episodic_return=109.38
global_step=35064, episodic_return=87.23
global_step=35256, episodic_return=80.08
global_step=35532, episodic_return=128.92
global_step=35716, episodic_return=28.76
global_step=35880, episodic_return=17.81
global_step=35992, episodic_return=22.08
global_step=36224, episodic_return=90.85
global_step=36448, episodic_return=92.27
global_step=36768, episodic_return=152.93
global_step=36948, episodic_return=76.31
global_step=37180, episodic_return=105.76
global_step=37368, episodic_return=52.09
global_step=37580, episodic_return=94.42
global_step=37800, episodic_return=96.31
global_step=37840, episodic_return=6.14
global_step=38080, episodic_return=100.44
global_step=38328, episodic_return=112.97
global_step=38532, episodic_return=68.71
global_step=38720, episodic_return=65.98
global_step=38820, episodic_return=19.39
global_step=39076, episodic_return=116.17
global_step=39260, episodic_return=78.13
global_step=39356, episodic_return=20.37
global_step=39708, episodic_return=170.53
global_step=39908, episodic_return=84.71
global_step=39988, episodic_return=21.08
global_step=40180, episodic_return=77.17
global_step=40468, episodic_return=124.90
global_step=40760, episodic_return=144.61
Eval: global_step=40960, reward=202.99 +/- 1.36
global_step=41168, episodic_return=198.28
global_step=41588, episodic_return=218.25
global_step=41900, episodic_return=151.00
global_step=42308, episodic_return=226.29
global_step=42700, episodic_return=208.11
global_step=43132, episodic_return=220.23
global_step=43388, episodic_return=109.57
global_step=43676, episodic_return=120.54
global_step=43900, episodic_return=99.35
global_step=44088, episodic_return=73.11
global_step=44272, episodic_return=76.60
global_step=44604, episodic_return=124.00
global_step=44800, episodic_return=84.28
global_step=45064, episodic_return=116.22
global_step=45288, episodic_return=98.21
global_step=45528, episodic_return=102.44
global_step=45912, episodic_return=213.52
global_step=46088, episodic_return=73.48
global_step=46240, episodic_return=61.11
global_step=46348, episodic_return=31.03
global_step=46736, episodic_return=213.09
global_step=46904, episodic_return=67.82
global_step=47100, episodic_return=82.49
global_step=47304, episodic_return=86.09
global_step=47580, episodic_return=135.45
global_step=47884, episodic_return=153.14
global_step=48052, episodic_return=67.50
global_step=48332, episodic_return=129.81
global_step=48580, episodic_return=109.47
global_step=49076, episodic_return=221.87
Eval: global_step=49152, reward=199.35 +/- 1.68
global_step=49368, episodic_return=139.75
global_step=49808, episodic_return=228.51
global_step=50088, episodic_return=129.55
global_step=50460, episodic_return=205.17
global_step=50828, episodic_return=192.34
global_step=51116, episodic_return=143.98
global_step=51524, episodic_return=227.94
global_step=51716, episodic_return=80.41
global_step=52168, episodic_return=225.97
global_step=52664, episodic_return=224.79
global_step=53044, episodic_return=211.35
global_step=53180, episodic_return=53.79
global_step=53616, episodic_return=197.60
global_step=53668, episodic_return=10.25
global_step=53888, episodic_return=92.93
global_step=54360, episodic_return=234.72
global_step=54796, episodic_return=203.69
global_step=54932, episodic_return=56.60
global_step=55088, episodic_return=60.80
global_step=55532, episodic_return=232.13
global_step=55888, episodic_return=197.30
global_step=56276, episodic_return=208.98
global_step=56468, episodic_return=78.61
global_step=56708, episodic_return=106.56
global_step=56880, episodic_return=71.65
global_step=57164, episodic_return=131.86
Eval: global_step=57344, reward=195.99 +/- 2.03
global_step=57500, episodic_return=184.00
global_step=57672, episodic_return=69.77
global_step=57944, episodic_return=119.55
global_step=58352, episodic_return=204.66
global_step=58740, episodic_return=203.52
global_step=59120, episodic_return=198.68
global_step=59280, episodic_return=68.39
global_step=59680, episodic_return=216.16
global_step=60056, episodic_return=210.60
global_step=60308, episodic_return=111.47
global_step=60588, episodic_return=137.02
global_step=60728, episodic_return=55.92
global_step=61116, episodic_return=217.51
global_step=61376, episodic_return=105.77
global_step=61784, episodic_return=217.93
global_step=62228, episodic_return=216.67
global_step=62612, episodic_return=211.20
global_step=62996, episodic_return=212.41
global_step=63440, episodic_return=234.26
global_step=63832, episodic_return=204.26
global_step=64204, episodic_return=205.54
global_step=64400, episodic_return=82.26
global_step=64792, episodic_return=205.02
global_step=65144, episodic_return=189.76
global_step=65528, episodic_return=210.02
Eval: global_step=65536, reward=199.59 +/- 1.60
global_step=65896, episodic_return=195.68
global_step=66256, episodic_return=201.40
global_step=66648, episodic_return=223.73
global_step=67012, episodic_return=190.18
global_step=67232, episodic_return=97.30
global_step=67504, episodic_return=121.71
global_step=67884, episodic_return=202.32
global_step=68140, episodic_return=110.86
global_step=68272, episodic_return=52.28
global_step=68444, episodic_return=70.44
global_step=68680, episodic_return=100.51
global_step=69084, episodic_return=215.04
global_step=69520, episodic_return=230.73
global_step=69920, episodic_return=211.65
global_step=70296, episodic_return=209.52
global_step=70696, episodic_return=221.28
global_step=71052, episodic_return=198.95
global_step=71436, episodic_return=212.61
global_step=71784, episodic_return=193.59
global_step=72216, episodic_return=228.63
global_step=72572, episodic_return=190.12
global_step=72928, episodic_return=185.46
global_step=73320, episodic_return=224.83
global_step=73696, episodic_return=213.15
Eval: global_step=73728, reward=199.43 +/- 1.65
global_step=74048, episodic_return=195.47
global_step=74420, episodic_return=208.66
global_step=74588, episodic_return=68.21
global_step=74980, episodic_return=221.93
global_step=75416, episodic_return=253.80
global_step=75832, episodic_return=225.99
global_step=76208, episodic_return=203.37
global_step=76464, episodic_return=122.39
global_step=76868, episodic_return=222.77
global_step=77260, episodic_return=222.31
global_step=77616, episodic_return=194.53
global_step=77940, episodic_return=175.50
global_step=78328, episodic_return=196.80
global_step=78688, episodic_return=201.01
global_step=79088, episodic_return=211.28
global_step=79436, episodic_return=191.48
global_step=79804, episodic_return=199.37
global_step=80168, episodic_return=204.06
global_step=80548, episodic_return=209.24
global_step=80936, episodic_return=207.46
global_step=81200, episodic_return=117.22
global_step=81576, episodic_return=206.85
Eval: global_step=81920, reward=203.97 +/- 1.96
global_step=81936, episodic_return=199.43
global_step=82308, episodic_return=207.04
global_step=82688, episodic_return=206.71
global_step=83068, episodic_return=200.55
global_step=83244, episodic_return=72.49
global_step=83676, episodic_return=212.55
global_step=84032, episodic_return=198.78
global_step=84416, episodic_return=208.61
global_step=84792, episodic_return=209.19
global_step=85204, episodic_return=224.93
global_step=85592, episodic_return=213.17
global_step=86040, episodic_return=215.46
global_step=86440, episodic_return=221.53
global_step=86824, episodic_return=212.75
global_step=87196, episodic_return=202.66
global_step=87568, episodic_return=206.04
global_step=87844, episodic_return=136.47
global_step=88240, episodic_return=225.74
global_step=88604, episodic_return=195.42
global_step=88964, episodic_return=196.76
global_step=89328, episodic_return=197.82
global_step=89708, episodic_return=211.24
global_step=90076, episodic_return=205.47
Eval: global_step=90112, reward=205.59 +/- 1.66
global_step=90436, episodic_return=193.71
global_step=90812, episodic_return=208.24
global_step=91192, episodic_return=200.27
global_step=91548, episodic_return=194.74
global_step=91972, episodic_return=238.73
global_step=92396, episodic_return=234.67
global_step=92764, episodic_return=194.91
global_step=93144, episodic_return=204.44
global_step=93524, episodic_return=216.57
global_step=93900, episodic_return=209.93
global_step=94264, episodic_return=201.82
global_step=94652, episodic_return=203.66
global_step=95016, episodic_return=204.74
global_step=95404, episodic_return=216.12
global_step=95788, episodic_return=205.93
global_step=96192, episodic_return=231.17
global_step=96564, episodic_return=205.62
global_step=96948, episodic_return=216.93
global_step=97348, episodic_return=224.75
global_step=97708, episodic_return=199.52
global_step=98072, episodic_return=198.75
Eval: global_step=98304, reward=207.36 +/- 0.95
global_step=98456, episodic_return=212.93
global_step=98824, episodic_return=204.78
global_step=99224, episodic_return=221.96
global_step=99604, episodic_return=210.52
global_step=99996, episodic_return=216.90
global_step=100344, episodic_return=193.03
global_step=100744, episodic_return=206.94
global_step=101100, episodic_return=196.28
global_step=101476, episodic_return=208.80
global_step=101860, episodic_return=209.90
global_step=102216, episodic_return=194.19
global_step=102636, episodic_return=205.22
global_step=103056, episodic_return=238.48
global_step=103448, episodic_return=219.95
global_step=103832, episodic_return=214.20
global_step=104208, episodic_return=207.00
global_step=104584, episodic_return=202.34
global_step=104960, episodic_return=210.37
global_step=105336, episodic_return=206.37
global_step=105740, episodic_return=211.80
global_step=106096, episodic_return=199.90
global_step=106448, episodic_return=189.94
Eval: global_step=106496, reward=206.89 +/- 2.19
global_step=106848, episodic_return=215.64
global_step=107228, episodic_return=207.51
global_step=107628, episodic_return=229.62
global_step=108028, episodic_return=222.65
global_step=108428, episodic_return=219.64
global_step=108828, episodic_return=224.05
global_step=109184, episodic_return=195.84
global_step=109588, episodic_return=225.62
global_step=110004, episodic_return=224.10
global_step=110368, episodic_return=201.74
global_step=110772, episodic_return=217.79
global_step=111172, episodic_return=225.69
global_step=111560, episodic_return=219.58
global_step=111956, episodic_return=218.78
global_step=112336, episodic_return=211.87
global_step=112724, episodic_return=211.45
global_step=113156, episodic_return=247.72
global_step=113544, episodic_return=218.24
global_step=113960, episodic_return=237.88
global_step=114348, episodic_return=204.02
Eval: global_step=114688, reward=211.81 +/- 1.48
global_step=114712, episodic_return=190.45
global_step=115096, episodic_return=209.76
global_step=115512, episodic_return=232.66
global_step=115864, episodic_return=183.18
global_step=116280, episodic_return=237.44
global_step=116692, episodic_return=232.52
global_step=117080, episodic_return=214.02
global_step=117520, episodic_return=232.14
global_step=117936, episodic_return=236.61
global_step=118308, episodic_return=205.83
global_step=118684, episodic_return=207.41
global_step=118816, episodic_return=52.66
global_step=119176, episodic_return=199.20
global_step=119648, episodic_return=246.58
global_step=120068, episodic_return=233.93
global_step=120448, episodic_return=213.18
global_step=120824, episodic_return=213.53
global_step=121204, episodic_return=210.71
global_step=121604, episodic_return=225.28
global_step=121980, episodic_return=205.09
global_step=122348, episodic_return=204.18
global_step=122708, episodic_return=200.44
Eval: global_step=122880, reward=217.10 +/- 1.09
global_step=123136, episodic_return=248.17
global_step=123528, episodic_return=219.09
global_step=123944, episodic_return=227.57
global_step=124320, episodic_return=203.09
global_step=124708, episodic_return=211.06
global_step=125108, episodic_return=221.01
global_step=125500, episodic_return=219.51
global_step=125888, episodic_return=215.24
global_step=126292, episodic_return=214.17
global_step=126740, episodic_return=266.89
global_step=127124, episodic_return=208.80
global_step=127564, episodic_return=266.99
global_step=127940, episodic_return=203.98
global_step=128320, episodic_return=213.78
global_step=128752, episodic_return=234.96
global_step=129152, episodic_return=220.08
global_step=129540, episodic_return=207.64
global_step=129968, episodic_return=253.71
global_step=130340, episodic_return=206.65
global_step=130752, episodic_return=226.45
Eval: global_step=131072, reward=262.81 +/- 2.16
global_step=131136, episodic_return=216.40
global_step=131544, episodic_return=230.91
global_step=131928, episodic_return=214.29
global_step=132340, episodic_return=236.58
global_step=132716, episodic_return=208.48
global_step=133120, episodic_return=236.33
global_step=133544, episodic_return=238.62
global_step=133940, episodic_return=218.49
global_step=134364, episodic_return=245.11
global_step=134796, episodic_return=242.01
global_step=135180, episodic_return=213.93
global_step=135636, episodic_return=271.17
global_step=136032, episodic_return=210.81
global_step=136432, episodic_return=220.92
global_step=136800, episodic_return=200.21
global_step=137212, episodic_return=239.65
global_step=137600, episodic_return=209.49
global_step=138028, episodic_return=242.10
global_step=138428, episodic_return=219.62
global_step=138852, episodic_return=232.30
Eval: global_step=139264, reward=311.52 +/- 1.04
global_step=139320, episodic_return=273.41
global_step=139716, episodic_return=219.99
global_step=140132, episodic_return=241.25
global_step=140564, episodic_return=228.24
global_step=141016, episodic_return=267.34
global_step=141452, episodic_return=253.65
global_step=141872, episodic_return=233.54
global_step=142288, episodic_return=235.61
global_step=142720, episodic_return=247.18
global_step=143176, episodic_return=277.16
global_step=143632, episodic_return=260.42
global_step=144132, episodic_return=310.85
global_step=144584, episodic_return=268.21
global_step=144976, episodic_return=218.73
global_step=145472, episodic_return=300.82
global_step=145904, episodic_return=241.48
global_step=146288, episodic_return=207.03
global_step=146712, episodic_return=230.65
global_step=147216, episodic_return=308.08
Eval: global_step=147456, reward=337.15 +/- 1.14
global_step=147612, episodic_return=223.68
global_step=148076, episodic_return=278.48
global_step=148484, episodic_return=225.56
global_step=148912, episodic_return=241.06
global_step=149340, episodic_return=242.07
global_step=149832, episodic_return=280.40
global_step=150312, episodic_return=292.05
global_step=150748, episodic_return=245.70
global_step=151228, episodic_return=296.24
global_step=151660, episodic_return=256.04
global_step=152124, episodic_return=268.61
global_step=152628, episodic_return=315.50
global_step=153104, episodic_return=296.36
global_step=153612, episodic_return=305.25
global_step=154068, episodic_return=248.51
global_step=154480, episodic_return=232.37
global_step=154984, episodic_return=316.42
global_step=155444, episodic_return=278.79
Eval: global_step=155648, reward=346.86 +/- 1.48
global_step=155884, episodic_return=254.98
global_step=156376, episodic_return=307.75
global_step=156844, episodic_return=281.30
global_step=157308, episodic_return=280.67
global_step=157816, episodic_return=300.68
global_step=158316, episodic_return=304.17
global_step=158772, episodic_return=276.74
global_step=159308, episodic_return=346.72
global_step=159820, episodic_return=326.78
global_step=160268, episodic_return=271.13
global_step=160736, episodic_return=285.39
global_step=161252, episodic_return=333.24
global_step=161752, episodic_return=312.59
global_step=162240, episodic_return=309.80
global_step=162680, episodic_return=257.52
global_step=163168, episodic_return=299.94
global_step=163660, episodic_return=304.04
Eval: global_step=163840, reward=359.33 +/- 1.37
global_step=164148, episodic_return=300.68
global_step=164660, episodic_return=321.83
global_step=165160, episodic_return=310.55
global_step=165604, episodic_return=268.99
global_step=166124, episodic_return=331.71
global_step=166580, episodic_return=275.87
global_step=167092, episodic_return=320.23
global_step=167580, episodic_return=295.26
global_step=168108, episodic_return=330.93
global_step=168632, episodic_return=318.31
global_step=169140, episodic_return=333.27
global_step=169632, episodic_return=296.21
global_step=170144, episodic_return=331.84
global_step=170652, episodic_return=310.49
global_step=171088, episodic_return=241.60
global_step=171524, episodic_return=257.51
Eval: global_step=172032, reward=366.99 +/- 1.35
global_step=172064, episodic_return=332.85
global_step=172632, episodic_return=315.19
global_step=173116, episodic_return=302.13
global_step=173576, episodic_return=274.29
global_step=174092, episodic_return=317.39
global_step=174636, episodic_return=356.13
global_step=175188, episodic_return=330.13
global_step=175700, episodic_return=332.66
global_step=176224, episodic_return=327.99
global_step=176748, episodic_return=346.39
global_step=177268, episodic_return=314.47
global_step=177772, episodic_return=330.52
global_step=178312, episodic_return=359.94
global_step=178836, episodic_return=333.34
global_step=179324, episodic_return=311.18
global_step=179844, episodic_return=339.77
Eval: global_step=180224, reward=379.29 +/- 0.92
global_step=180364, episodic_return=348.65
global_step=180940, episodic_return=351.73
global_step=181512, episodic_return=380.54
global_step=182008, episodic_return=313.89
global_step=182528, episodic_return=320.03
global_step=183048, episodic_return=299.64
global_step=183548, episodic_return=320.63
global_step=184084, episodic_return=359.23
global_step=184600, episodic_return=340.70
global_step=185116, episodic_return=295.66
global_step=185660, episodic_return=353.26
global_step=186192, episodic_return=346.45
global_step=186728, episodic_return=317.63
global_step=187244, episodic_return=318.14
global_step=187792, episodic_return=346.03
global_step=188292, episodic_return=312.47
Eval: global_step=188416, reward=387.33 +/- 1.39
global_step=188820, episodic_return=330.39
global_step=189364, episodic_return=340.48
global_step=189908, episodic_return=326.39
global_step=190444, episodic_return=354.16
global_step=190984, episodic_return=361.74
global_step=191528, episodic_return=350.07
global_step=192052, episodic_return=346.81
global_step=192584, episodic_return=341.13
global_step=193104, episodic_return=341.55
global_step=193604, episodic_return=271.68
global_step=194144, episodic_return=337.09
global_step=194552, episodic_return=231.29
global_step=195104, episodic_return=350.25
global_step=195540, episodic_return=255.27
global_step=196060, episodic_return=318.29
global_step=196596, episodic_return=356.50
Eval: global_step=196608, reward=386.71 +/- 1.23
global_step=197152, episodic_return=374.60
global_step=197684, episodic_return=368.58
global_step=198252, episodic_return=358.35
global_step=198804, episodic_return=372.00
global_step=199332, episodic_return=345.12
global_step=199844, episodic_return=344.15
global_step=200368, episodic_return=350.69
global_step=200896, episodic_return=352.15
global_step=201448, episodic_return=349.53
global_step=201968, episodic_return=343.18
global_step=202524, episodic_return=373.65
global_step=203072, episodic_return=344.63
global_step=203592, episodic_return=335.88
global_step=204112, episodic_return=357.51
global_step=204632, episodic_return=319.04
Eval: global_step=204800, reward=392.36 +/- 2.33
global_step=205180, episodic_return=351.77
global_step=205728, episodic_return=381.33
global_step=206268, episodic_return=319.13
global_step=206804, episodic_return=326.08
