/scratch1/tsa5252/anaconda3/envs/spiceenv/lib/python3.8/site-packages/hydra/_internal/defaults_list.py:251: UserWarning: In 'config': Defaults list is missing `_self_`. See https://hydra.cc/docs/1.2/upgrades/1.0_to_1.1/default_composition_order for more information
  warnings.warn(msg, UserWarning)
global_step=6480, episodic_return=114.15
global_step=6604, episodic_return=137.72
global_step=6684, episodic_return=81.25
global_step=6752, episodic_return=71.49
global_step=6828, episodic_return=81.62
global_step=6948, episodic_return=127.22
global_step=7076, episodic_return=127.66
global_step=7192, episodic_return=121.82
global_step=7264, episodic_return=75.50
global_step=7360, episodic_return=107.76
global_step=7432, episodic_return=75.19
global_step=7536, episodic_return=96.90
global_step=7648, episodic_return=114.85
global_step=7736, episodic_return=96.17
global_step=7804, episodic_return=69.64
global_step=7876, episodic_return=75.78
global_step=7952, episodic_return=78.67
global_step=8020, episodic_return=70.90
global_step=8096, episodic_return=76.88
global_step=8176, episodic_return=81.79
Eval: global_step=8192, reward=99.60 +/- 13.09
global_step=8252, episodic_return=82.06
global_step=8380, episodic_return=127.49
global_step=8456, episodic_return=77.91
global_step=8628, episodic_return=192.72
global_step=8700, episodic_return=74.36
global_step=8776, episodic_return=80.80
global_step=8856, episodic_return=82.33
global_step=8928, episodic_return=74.72
global_step=9020, episodic_return=91.33
global_step=9088, episodic_return=69.75
global_step=9172, episodic_return=88.70
global_step=9276, episodic_return=111.30
global_step=9352, episodic_return=76.26
global_step=9420, episodic_return=70.45
global_step=9512, episodic_return=101.90
global_step=9580, episodic_return=66.73
global_step=9660, episodic_return=81.85
global_step=9732, episodic_return=74.18
global_step=9808, episodic_return=79.09
global_step=9884, episodic_return=80.01
global_step=10012, episodic_return=136.78
global_step=10096, episodic_return=89.19
global_step=10220, episodic_return=134.69
global_step=10292, episodic_return=75.46
global_step=10360, episodic_return=70.47
global_step=10432, episodic_return=75.81
global_step=10532, episodic_return=111.39
global_step=10604, episodic_return=75.51
global_step=10676, episodic_return=72.02
global_step=10744, episodic_return=70.55
global_step=10824, episodic_return=80.87
global_step=10920, episodic_return=100.48
global_step=11036, episodic_return=125.46
global_step=11160, episodic_return=129.96
global_step=11256, episodic_return=99.31
global_step=11328, episodic_return=74.94
global_step=11420, episodic_return=102.79
global_step=11500, episodic_return=82.71
global_step=11588, episodic_return=94.35
global_step=11704, episodic_return=125.97
global_step=11800, episodic_return=94.99
global_step=11872, episodic_return=75.91
global_step=11952, episodic_return=85.55
global_step=12044, episodic_return=98.65
global_step=12124, episodic_return=83.03
global_step=12192, episodic_return=70.01
global_step=12260, episodic_return=67.80
global_step=12336, episodic_return=77.79
global_step=12412, episodic_return=80.55
global_step=12616, episodic_return=246.72
global_step=12768, episodic_return=165.43
global_step=12840, episodic_return=75.67
global_step=12912, episodic_return=74.84
global_step=13032, episodic_return=130.58
global_step=13148, episodic_return=126.67
global_step=13228, episodic_return=85.42
global_step=13300, episodic_return=73.28
global_step=13372, episodic_return=75.62
global_step=13460, episodic_return=92.62
global_step=13556, episodic_return=106.09
global_step=13632, episodic_return=80.97
global_step=13704, episodic_return=75.55
global_step=13836, episodic_return=147.01
global_step=13904, episodic_return=71.03
global_step=13980, episodic_return=79.83
global_step=14076, episodic_return=103.03
global_step=14160, episodic_return=86.41
global_step=14228, episodic_return=69.32
global_step=14312, episodic_return=91.84
global_step=14380, episodic_return=70.34
global_step=14452, episodic_return=70.16
global_step=14560, episodic_return=118.96
global_step=14676, episodic_return=126.40
global_step=14816, episodic_return=149.77
global_step=14924, episodic_return=107.60
global_step=14996, episodic_return=75.61
global_step=15064, episodic_return=70.80
global_step=15156, episodic_return=101.90
global_step=15224, episodic_return=70.32
global_step=15304, episodic_return=84.74
global_step=15380, episodic_return=79.22
global_step=15448, episodic_return=70.38
global_step=15528, episodic_return=76.76
global_step=15600, episodic_return=75.59
global_step=15704, episodic_return=116.03
global_step=15800, episodic_return=94.36
global_step=15916, episodic_return=124.20
global_step=15984, episodic_return=70.32
global_step=16052, episodic_return=70.96
global_step=16164, episodic_return=121.89
global_step=16244, episodic_return=85.07
global_step=16316, episodic_return=74.34
Eval: global_step=16384, reward=90.77 +/- 15.56
global_step=16432, episodic_return=118.21
global_step=16540, episodic_return=120.53
global_step=16696, episodic_return=176.42
global_step=16768, episodic_return=74.87
global_step=16868, episodic_return=99.21
global_step=16936, episodic_return=70.69
global_step=17048, episodic_return=124.52
global_step=17116, episodic_return=71.18
global_step=17192, episodic_return=80.98
global_step=17264, episodic_return=75.52
global_step=17360, episodic_return=104.15
global_step=17436, episodic_return=81.08
global_step=17544, episodic_return=111.44
global_step=17632, episodic_return=92.58
global_step=17756, episodic_return=130.45
global_step=17832, episodic_return=80.52
global_step=17952, episodic_return=135.91
global_step=18032, episodic_return=85.57
global_step=18112, episodic_return=86.01
global_step=18200, episodic_return=84.37
global_step=18272, episodic_return=71.29
global_step=18344, episodic_return=75.68
global_step=18468, episodic_return=132.82
global_step=18540, episodic_return=75.51
global_step=18624, episodic_return=85.60
global_step=18696, episodic_return=75.74
global_step=18764, episodic_return=70.24
global_step=18872, episodic_return=116.51
global_step=18984, episodic_return=121.76
global_step=19068, episodic_return=83.75
global_step=19156, episodic_return=82.65
global_step=19248, episodic_return=102.15
global_step=19320, episodic_return=75.32
global_step=19392, episodic_return=73.85
global_step=19472, episodic_return=83.11
global_step=19572, episodic_return=99.67
global_step=19676, episodic_return=117.65
global_step=19764, episodic_return=94.59
global_step=19904, episodic_return=159.25
global_step=19988, episodic_return=91.84
global_step=20064, episodic_return=80.50
global_step=20144, episodic_return=84.05
global_step=20220, episodic_return=79.21
global_step=20292, episodic_return=74.89
global_step=20404, episodic_return=123.91
global_step=20512, episodic_return=112.17
global_step=20608, episodic_return=105.22
global_step=20744, episodic_return=131.33
global_step=20816, episodic_return=75.44
global_step=20888, episodic_return=73.46
global_step=21008, episodic_return=133.52
global_step=21084, episodic_return=77.94
global_step=21172, episodic_return=96.01
global_step=21264, episodic_return=102.44
global_step=21372, episodic_return=114.87
global_step=21468, episodic_return=102.71
global_step=21576, episodic_return=116.64
global_step=21708, episodic_return=128.36
global_step=21840, episodic_return=142.22
global_step=21960, episodic_return=124.64
global_step=22032, episodic_return=73.40
global_step=22120, episodic_return=95.08
global_step=22232, episodic_return=123.61
global_step=22304, episodic_return=75.27
global_step=22372, episodic_return=70.32
global_step=22480, episodic_return=116.27
global_step=22592, episodic_return=122.51
global_step=22684, episodic_return=101.48
global_step=22760, episodic_return=79.66
global_step=22844, episodic_return=85.73
global_step=22980, episodic_return=147.00
global_step=23052, episodic_return=74.16
global_step=23128, episodic_return=79.77
global_step=23252, episodic_return=141.95
global_step=23328, episodic_return=77.28
global_step=23436, episodic_return=113.60
global_step=23504, episodic_return=67.37
global_step=23580, episodic_return=80.63
global_step=23708, episodic_return=130.92
global_step=23848, episodic_return=158.76
global_step=23924, episodic_return=80.11
global_step=24012, episodic_return=90.14
global_step=24096, episodic_return=87.02
global_step=24216, episodic_return=131.43
global_step=24288, episodic_return=75.80
global_step=24364, episodic_return=81.12
global_step=24432, episodic_return=69.60
global_step=24512, episodic_return=83.27
Eval: global_step=24576, reward=100.87 +/- 3.18
global_step=24584, episodic_return=74.69
global_step=24684, episodic_return=106.33
global_step=24756, episodic_return=75.85
global_step=24832, episodic_return=78.36
global_step=24932, episodic_return=113.26
global_step=25028, episodic_return=103.15
global_step=25104, episodic_return=80.74
global_step=25176, episodic_return=75.60
global_step=25264, episodic_return=92.39
global_step=25336, episodic_return=75.94
global_step=25432, episodic_return=105.82
global_step=25516, episodic_return=93.28
global_step=25656, episodic_return=144.21
global_step=25744, episodic_return=90.71
global_step=25832, episodic_return=93.72
global_step=25908, episodic_return=81.30
global_step=25984, episodic_return=80.01
global_step=26128, episodic_return=143.75
global_step=26208, episodic_return=85.73
global_step=26284, episodic_return=75.82
global_step=26404, episodic_return=119.11
global_step=26508, episodic_return=115.85
global_step=26624, episodic_return=129.45
global_step=26720, episodic_return=101.21
global_step=26788, episodic_return=71.31
global_step=26880, episodic_return=95.34
global_step=26968, episodic_return=95.72
global_step=27040, episodic_return=76.02
global_step=27116, episodic_return=79.90
global_step=27188, episodic_return=73.43
global_step=27340, episodic_return=168.20
global_step=27424, episodic_return=91.37
global_step=27556, episodic_return=141.22
global_step=27628, episodic_return=73.31
global_step=27700, episodic_return=75.68
global_step=27800, episodic_return=109.62
global_step=27876, episodic_return=78.64
global_step=28028, episodic_return=167.97
global_step=28164, episodic_return=144.26
global_step=28240, episodic_return=78.74
global_step=28312, episodic_return=75.52
global_step=28380, episodic_return=67.54
global_step=28592, episodic_return=238.24
global_step=28684, episodic_return=97.94
global_step=28800, episodic_return=129.06
global_step=28884, episodic_return=93.05
global_step=29056, episodic_return=201.67
global_step=29140, episodic_return=89.35
global_step=29248, episodic_return=121.60
global_step=29392, episodic_return=156.22
global_step=29464, episodic_return=75.81
global_step=29612, episodic_return=148.76
global_step=29692, episodic_return=75.67
global_step=29840, episodic_return=166.34
global_step=29924, episodic_return=90.79
global_step=29996, episodic_return=75.87
global_step=30072, episodic_return=78.07
global_step=30192, episodic_return=129.97
global_step=30268, episodic_return=80.36
global_step=30368, episodic_return=104.78
global_step=30484, episodic_return=123.53
global_step=30592, episodic_return=113.54
global_step=30676, episodic_return=89.76
global_step=30772, episodic_return=107.59
global_step=30848, episodic_return=79.07
global_step=30940, episodic_return=98.01
global_step=31012, episodic_return=74.52
global_step=31180, episodic_return=174.74
global_step=31312, episodic_return=141.14
global_step=31384, episodic_return=73.83
global_step=31504, episodic_return=134.11
global_step=31584, episodic_return=85.62
global_step=31716, episodic_return=146.55
global_step=31840, episodic_return=140.68
global_step=31928, episodic_return=94.10
global_step=32000, episodic_return=74.08
global_step=32104, episodic_return=115.28
global_step=32180, episodic_return=75.12
global_step=32260, episodic_return=82.98
global_step=32368, episodic_return=124.08
global_step=32440, episodic_return=75.38
global_step=32572, episodic_return=151.16
global_step=32712, episodic_return=144.48
Eval: global_step=32768, reward=217.23 +/- 42.45
global_step=32812, episodic_return=108.65
global_step=32896, episodic_return=89.67
global_step=32980, episodic_return=88.70
global_step=33084, episodic_return=111.27
global_step=33188, episodic_return=120.19
global_step=33292, episodic_return=103.85
global_step=33364, episodic_return=75.86
global_step=33444, episodic_return=82.29
global_step=33564, episodic_return=126.04
global_step=33632, episodic_return=70.79
global_step=33700, episodic_return=70.66
global_step=33780, episodic_return=87.01
global_step=33900, episodic_return=133.27
global_step=33968, episodic_return=70.88
global_step=34052, episodic_return=88.76
global_step=34188, episodic_return=139.16
global_step=34264, episodic_return=76.23
global_step=34488, episodic_return=243.21
global_step=34600, episodic_return=114.09
global_step=34696, episodic_return=99.64
global_step=34864, episodic_return=195.42
global_step=34960, episodic_return=106.77
global_step=35116, episodic_return=156.44
global_step=35240, episodic_return=134.60
global_step=35312, episodic_return=75.04
global_step=35384, episodic_return=75.19
global_step=35460, episodic_return=79.80
global_step=35540, episodic_return=81.63
global_step=35632, episodic_return=94.50
global_step=35724, episodic_return=94.97
global_step=35796, episodic_return=75.86
global_step=35892, episodic_return=102.48
global_step=35984, episodic_return=97.84
global_step=36100, episodic_return=134.42
global_step=36204, episodic_return=103.10
global_step=36280, episodic_return=80.53
global_step=36352, episodic_return=75.54
global_step=36416, episodic_return=66.24
global_step=36488, episodic_return=75.59
global_step=36572, episodic_return=86.57
global_step=36660, episodic_return=91.25
global_step=36728, episodic_return=68.27
global_step=36808, episodic_return=84.59
global_step=36888, episodic_return=84.91
global_step=36964, episodic_return=77.36
global_step=37096, episodic_return=142.74
global_step=37180, episodic_return=84.82
global_step=37284, episodic_return=112.37
global_step=37356, episodic_return=75.95
global_step=37456, episodic_return=103.75
global_step=37536, episodic_return=86.94
global_step=37608, episodic_return=71.65
global_step=37680, episodic_return=66.66
global_step=37772, episodic_return=100.01
global_step=37856, episodic_return=88.42
global_step=37944, episodic_return=96.44
global_step=38032, episodic_return=95.33
global_step=38156, episodic_return=137.77
global_step=38276, episodic_return=125.56
global_step=38368, episodic_return=94.85
global_step=38448, episodic_return=83.29
global_step=38580, episodic_return=154.96
global_step=38680, episodic_return=105.24
global_step=38776, episodic_return=99.90
global_step=38856, episodic_return=83.90
global_step=39032, episodic_return=183.52
global_step=39112, episodic_return=86.25
global_step=39252, episodic_return=159.35
global_step=39328, episodic_return=80.26
global_step=39416, episodic_return=97.16
global_step=39516, episodic_return=105.12
global_step=39592, episodic_return=78.69
global_step=39756, episodic_return=184.77
global_step=39880, episodic_return=125.86
global_step=39984, episodic_return=111.36
global_step=40064, episodic_return=85.38
global_step=40140, episodic_return=79.82
global_step=40284, episodic_return=154.46
global_step=40360, episodic_return=77.02
global_step=40436, episodic_return=74.04
global_step=40588, episodic_return=172.21
global_step=40664, episodic_return=80.56
global_step=40780, episodic_return=122.21
global_step=40868, episodic_return=92.08
Eval: global_step=40960, reward=225.75 +/- 26.18
global_step=40972, episodic_return=107.95
global_step=41076, episodic_return=110.99
global_step=41152, episodic_return=79.31
global_step=41248, episodic_return=98.78
global_step=41408, episodic_return=192.88
global_step=41480, episodic_return=75.40
global_step=41552, episodic_return=74.60
global_step=41644, episodic_return=98.03
global_step=41780, episodic_return=152.11
global_step=41912, episodic_return=135.23
global_step=42004, episodic_return=102.18
global_step=42088, episodic_return=86.29
global_step=42220, episodic_return=145.21
global_step=42300, episodic_return=85.60
global_step=42500, episodic_return=214.25
global_step=42612, episodic_return=115.25
global_step=42680, episodic_return=70.28
global_step=42792, episodic_return=127.15
global_step=42868, episodic_return=80.73
global_step=42988, episodic_return=129.65
global_step=43096, episodic_return=112.58
global_step=43260, episodic_return=175.27
global_step=43332, episodic_return=75.50
global_step=43412, episodic_return=86.03
global_step=43496, episodic_return=87.89
global_step=43576, episodic_return=78.18
global_step=43656, episodic_return=86.01
global_step=43756, episodic_return=113.95
global_step=43884, episodic_return=140.42
global_step=44064, episodic_return=206.06
global_step=44152, episodic_return=91.57
global_step=44264, episodic_return=125.34
global_step=44340, episodic_return=80.43
global_step=44468, episodic_return=142.60
global_step=44540, episodic_return=75.36
global_step=44640, episodic_return=107.04
global_step=44720, episodic_return=86.08
global_step=44832, episodic_return=120.94
global_step=44932, episodic_return=102.30
global_step=45004, episodic_return=76.06
global_step=45084, episodic_return=84.97
global_step=45220, episodic_return=155.60
global_step=45292, episodic_return=74.82
global_step=45368, episodic_return=80.62
global_step=45484, episodic_return=126.92
global_step=45632, episodic_return=156.45
global_step=45736, episodic_return=112.92
global_step=45824, episodic_return=93.73
global_step=45904, episodic_return=84.71
global_step=46012, episodic_return=114.07
global_step=46112, episodic_return=111.04
global_step=46180, episodic_return=70.68
global_step=46272, episodic_return=98.81
global_step=46396, episodic_return=131.57
global_step=46504, episodic_return=115.42
global_step=46584, episodic_return=81.95
global_step=46676, episodic_return=97.25
global_step=46788, episodic_return=123.16
global_step=46872, episodic_return=90.99
global_step=46968, episodic_return=99.86
global_step=47072, episodic_return=115.79
global_step=47192, episodic_return=123.79
global_step=47364, episodic_return=187.97
global_step=47452, episodic_return=93.35
global_step=47520, episodic_return=71.12
global_step=47608, episodic_return=94.11
global_step=47724, episodic_return=132.51
global_step=47796, episodic_return=75.66
global_step=47876, episodic_return=84.87
global_step=48032, episodic_return=183.01
global_step=48116, episodic_return=89.74
global_step=48192, episodic_return=80.90
global_step=48268, episodic_return=79.30
global_step=48392, episodic_return=138.77
global_step=48464, episodic_return=75.66
global_step=48564, episodic_return=106.17
global_step=48656, episodic_return=102.33
global_step=48736, episodic_return=83.95
global_step=48860, episodic_return=142.24
global_step=48928, episodic_return=70.72
global_step=49036, episodic_return=107.45
global_step=49152, episodic_return=120.56
Eval: global_step=49152, reward=189.70 +/- 27.20
global_step=49224, episodic_return=75.91
global_step=49376, episodic_return=149.39
global_step=49504, episodic_return=128.04
global_step=49580, episodic_return=78.75
global_step=49696, episodic_return=129.99
global_step=49784, episodic_return=93.11
global_step=49864, episodic_return=77.32
global_step=49952, episodic_return=94.15
global_step=50072, episodic_return=131.97
global_step=50184, episodic_return=120.09
global_step=50336, episodic_return=157.31
global_step=50444, episodic_return=111.51
global_step=50584, episodic_return=150.84
global_step=50712, episodic_return=145.57
global_step=50824, episodic_return=123.56
global_step=50968, episodic_return=146.84
global_step=51064, episodic_return=103.28
global_step=51168, episodic_return=110.13
global_step=51240, episodic_return=75.34
global_step=51312, episodic_return=72.96
global_step=51388, episodic_return=75.08
global_step=51516, episodic_return=139.64
global_step=51608, episodic_return=92.33
global_step=51736, episodic_return=142.72
global_step=51876, episodic_return=133.39
global_step=51952, episodic_return=81.47
global_step=52092, episodic_return=147.93
global_step=52248, episodic_return=164.50
global_step=52392, episodic_return=159.06
global_step=52480, episodic_return=97.41
global_step=52648, episodic_return=188.71
global_step=52752, episodic_return=121.03
global_step=52884, episodic_return=142.20
global_step=53028, episodic_return=155.83
global_step=53172, episodic_return=151.45
global_step=53308, episodic_return=153.75
global_step=53400, episodic_return=94.61
global_step=53564, episodic_return=178.63
global_step=53708, episodic_return=150.42
global_step=53796, episodic_return=89.28
global_step=53924, episodic_return=134.85
global_step=53988, episodic_return=66.50
global_step=54096, episodic_return=106.08
global_step=54192, episodic_return=102.76
global_step=54324, episodic_return=147.32
global_step=54436, episodic_return=119.37
global_step=54524, episodic_return=96.69
global_step=54664, episodic_return=161.07
global_step=54820, episodic_return=174.21
global_step=54924, episodic_return=118.29
global_step=55020, episodic_return=104.41
global_step=55096, episodic_return=79.65
global_step=55196, episodic_return=103.11
global_step=55276, episodic_return=87.56
global_step=55388, episodic_return=126.07
global_step=55496, episodic_return=118.09
global_step=55568, episodic_return=75.38
global_step=55676, episodic_return=120.52
global_step=55776, episodic_return=113.05
global_step=55892, episodic_return=132.63
global_step=55988, episodic_return=103.48
global_step=56096, episodic_return=111.80
global_step=56204, episodic_return=118.63
global_step=56284, episodic_return=83.31
global_step=56388, episodic_return=111.66
global_step=56456, episodic_return=70.13
global_step=56580, episodic_return=138.96
global_step=56684, episodic_return=114.64
global_step=56768, episodic_return=89.77
global_step=56844, episodic_return=78.07
global_step=56964, episodic_return=128.64
global_step=57084, episodic_return=129.95
global_step=57176, episodic_return=90.82
global_step=57344, episodic_return=185.52
Eval: global_step=57344, reward=201.80 +/- 46.93
global_step=57440, episodic_return=93.65
global_step=57612, episodic_return=206.53
global_step=57740, episodic_return=143.56
global_step=57884, episodic_return=176.34
global_step=58016, episodic_return=142.46
global_step=58176, episodic_return=191.97
global_step=58288, episodic_return=119.64
global_step=58380, episodic_return=98.24
global_step=58448, episodic_return=69.56
global_step=58544, episodic_return=102.37
global_step=58760, episodic_return=255.33
global_step=58892, episodic_return=135.86
global_step=58988, episodic_return=97.90
global_step=59140, episodic_return=155.42
global_step=59340, episodic_return=224.81
global_step=59512, episodic_return=172.26
global_step=59656, episodic_return=159.28
global_step=59768, episodic_return=121.13
global_step=59860, episodic_return=96.99
global_step=60020, episodic_return=165.95
global_step=60100, episodic_return=85.26
global_step=60196, episodic_return=107.19
global_step=60324, episodic_return=144.54
global_step=60436, episodic_return=127.36
global_step=60556, episodic_return=116.56
global_step=60624, episodic_return=71.04
global_step=60724, episodic_return=107.28
global_step=60852, episodic_return=150.08
global_step=60944, episodic_return=102.41
global_step=61080, episodic_return=155.51
global_step=61196, episodic_return=120.52
global_step=61312, episodic_return=122.42
global_step=61384, episodic_return=75.51
global_step=61480, episodic_return=109.59
global_step=61616, episodic_return=156.20
global_step=61760, episodic_return=149.08
global_step=61904, episodic_return=156.31
global_step=62084, episodic_return=202.51
global_step=62260, episodic_return=203.17
global_step=62376, episodic_return=114.51
global_step=62484, episodic_return=107.75
global_step=62604, episodic_return=136.68
global_step=62680, episodic_return=82.93
global_step=62780, episodic_return=97.87
global_step=62896, episodic_return=131.48
global_step=63016, episodic_return=131.58
global_step=63100, episodic_return=83.81
global_step=63172, episodic_return=74.77
global_step=63264, episodic_return=96.13
global_step=63428, episodic_return=188.01
global_step=63516, episodic_return=96.37
global_step=63592, episodic_return=80.77
global_step=63676, episodic_return=89.27
global_step=63800, episodic_return=142.45
global_step=63872, episodic_return=75.42
global_step=63988, episodic_return=122.08
global_step=64072, episodic_return=85.56
global_step=64188, episodic_return=130.53
global_step=64376, episodic_return=185.95
global_step=64480, episodic_return=109.32
global_step=64576, episodic_return=105.05
global_step=64652, episodic_return=79.82
global_step=64796, episodic_return=160.25
global_step=64876, episodic_return=86.69
global_step=64996, episodic_return=135.97
global_step=65164, episodic_return=172.07
global_step=65236, episodic_return=75.32
global_step=65316, episodic_return=85.57
global_step=65384, episodic_return=70.25
global_step=65516, episodic_return=141.46
Eval: global_step=65536, reward=175.13 +/- 66.54
global_step=65596, episodic_return=86.87
global_step=65708, episodic_return=122.53
global_step=65784, episodic_return=79.41
global_step=65916, episodic_return=136.52
global_step=66060, episodic_return=168.90
global_step=66172, episodic_return=121.07
global_step=66344, episodic_return=193.81
global_step=66476, episodic_return=151.25
global_step=66564, episodic_return=90.23
global_step=66680, episodic_return=133.33
global_step=66764, episodic_return=89.41
global_step=66844, episodic_return=85.26
global_step=66960, episodic_return=125.36
global_step=67044, episodic_return=87.77
global_step=67120, episodic_return=82.26
global_step=67308, episodic_return=239.38
global_step=67492, episodic_return=214.35
global_step=67600, episodic_return=124.54
global_step=67788, episodic_return=227.69
global_step=67856, episodic_return=70.96
global_step=67952, episodic_return=106.32
global_step=68032, episodic_return=86.44
global_step=68144, episodic_return=123.90
global_step=68308, episodic_return=185.93
global_step=68440, episodic_return=143.08
global_step=68572, episodic_return=146.14
global_step=68676, episodic_return=107.60
global_step=68828, episodic_return=158.71
global_step=68924, episodic_return=95.69
global_step=69096, episodic_return=204.25
global_step=69212, episodic_return=132.41
global_step=69316, episodic_return=115.25
global_step=69448, episodic_return=151.31
global_step=69636, episodic_return=216.31
global_step=69776, episodic_return=158.73
global_step=69908, episodic_return=142.72
global_step=70120, episodic_return=236.41
global_step=70256, episodic_return=150.72
global_step=70340, episodic_return=89.97
global_step=70484, episodic_return=154.52
global_step=70580, episodic_return=105.72
global_step=70740, episodic_return=176.93
global_step=70844, episodic_return=117.20
global_step=71000, episodic_return=190.11
global_step=71152, episodic_return=180.46
global_step=71336, episodic_return=202.38
global_step=71500, episodic_return=171.36
global_step=71592, episodic_return=91.93
global_step=71732, episodic_return=144.90
global_step=71916, episodic_return=217.40
global_step=72084, episodic_return=184.25
global_step=72212, episodic_return=133.87
global_step=72400, episodic_return=207.85
global_step=72476, episodic_return=77.40
global_step=72592, episodic_return=127.63
global_step=72688, episodic_return=94.73
global_step=72852, episodic_return=176.32
global_step=73032, episodic_return=186.56
global_step=73204, episodic_return=191.32
global_step=73320, episodic_return=122.92
global_step=73436, episodic_return=137.01
global_step=73552, episodic_return=121.39
global_step=73712, episodic_return=177.49
Eval: global_step=73728, reward=247.98 +/- 27.26
global_step=73920, episodic_return=214.52
global_step=74028, episodic_return=117.79
global_step=74208, episodic_return=199.44
global_step=74368, episodic_return=180.82
global_step=74572, episodic_return=242.49
global_step=74672, episodic_return=108.89
global_step=74804, episodic_return=143.10
global_step=74884, episodic_return=83.94
global_step=75056, episodic_return=197.48
global_step=75172, episodic_return=120.89
global_step=75260, episodic_return=95.55
global_step=75344, episodic_return=91.75
global_step=75452, episodic_return=113.77
global_step=75616, episodic_return=184.76
global_step=75704, episodic_return=96.64
global_step=75896, episodic_return=198.65
global_step=76164, episodic_return=315.61
global_step=76248, episodic_return=84.31
global_step=76412, episodic_return=184.40
global_step=76532, episodic_return=129.28
global_step=76624, episodic_return=101.98
global_step=76788, episodic_return=181.86
global_step=76924, episodic_return=148.85
global_step=77048, episodic_return=134.73
global_step=77140, episodic_return=99.98
global_step=77292, episodic_return=178.48
global_step=77452, episodic_return=183.07
global_step=77580, episodic_return=125.91
global_step=77732, episodic_return=171.28
global_step=77888, episodic_return=176.65
global_step=78000, episodic_return=122.73
global_step=78148, episodic_return=161.58
global_step=78292, episodic_return=159.81
global_step=78420, episodic_return=127.00
global_step=78628, episodic_return=238.03
global_step=78812, episodic_return=221.79
global_step=78928, episodic_return=119.10
global_step=79080, episodic_return=164.66
global_step=79204, episodic_return=137.30
global_step=79312, episodic_return=115.22
global_step=79476, episodic_return=177.07
global_step=79596, episodic_return=132.90
global_step=79700, episodic_return=111.03
global_step=79832, episodic_return=149.17
global_step=79908, episodic_return=80.04
global_step=80096, episodic_return=219.40
global_step=80348, episodic_return=290.92
global_step=80528, episodic_return=206.38
global_step=80652, episodic_return=143.45
global_step=80832, episodic_return=188.35
global_step=81064, episodic_return=261.53
global_step=81152, episodic_return=95.98
global_step=81264, episodic_return=118.64
global_step=81400, episodic_return=144.75
global_step=81524, episodic_return=138.31
global_step=81648, episodic_return=133.45
global_step=81744, episodic_return=105.30
global_step=81872, episodic_return=141.39
