/scratch1/tsa5252/anaconda3/envs/spiceenv/lib/python3.8/site-packages/hydra/_internal/defaults_list.py:251: UserWarning: In 'config': Defaults list is missing `_self_`. See https://hydra.cc/docs/1.2/upgrades/1.0_to_1.1/default_composition_order for more information
  warnings.warn(msg, UserWarning)
global_step=6780, episodic_return=92.06
global_step=6880, episodic_return=108.42
global_step=7028, episodic_return=161.73
global_step=7100, episodic_return=75.72
global_step=7172, episodic_return=75.69
global_step=7248, episodic_return=79.60
global_step=7336, episodic_return=94.15
global_step=7412, episodic_return=79.11
global_step=7480, episodic_return=70.96
global_step=7552, episodic_return=75.67
global_step=7620, episodic_return=69.93
global_step=7692, episodic_return=75.03
global_step=7824, episodic_return=130.71
global_step=7960, episodic_return=157.39
global_step=8036, episodic_return=80.68
global_step=8108, episodic_return=75.53
global_step=8180, episodic_return=75.94
Eval: global_step=8192, reward=204.36 +/- 26.43
global_step=8248, episodic_return=70.41
global_step=8388, episodic_return=155.05
global_step=8468, episodic_return=82.02
global_step=8564, episodic_return=91.44
global_step=8644, episodic_return=84.87
global_step=8716, episodic_return=74.32
global_step=8784, episodic_return=66.61
global_step=8872, episodic_return=91.59
global_step=8944, episodic_return=75.60
global_step=9012, episodic_return=70.63
global_step=9100, episodic_return=97.85
global_step=9212, episodic_return=124.25
global_step=9288, episodic_return=81.13
global_step=9400, episodic_return=120.07
global_step=9484, episodic_return=90.38
global_step=9560, episodic_return=78.00
global_step=9628, episodic_return=68.36
global_step=9780, episodic_return=169.91
global_step=9976, episodic_return=211.19
global_step=10100, episodic_return=141.72
global_step=10168, episodic_return=71.11
global_step=10248, episodic_return=82.39
global_step=10320, episodic_return=72.19
global_step=10420, episodic_return=111.09
global_step=10496, episodic_return=80.41
global_step=10572, episodic_return=79.64
global_step=10648, episodic_return=79.66
global_step=10720, episodic_return=74.06
global_step=10788, episodic_return=71.05
global_step=10864, episodic_return=80.32
global_step=10936, episodic_return=76.36
global_step=11004, episodic_return=65.44
global_step=11076, episodic_return=75.29
global_step=11168, episodic_return=99.99
global_step=11240, episodic_return=74.15
global_step=11348, episodic_return=125.17
global_step=11416, episodic_return=70.86
global_step=11484, episodic_return=70.06
global_step=11556, episodic_return=75.65
global_step=11660, episodic_return=99.82
global_step=11732, episodic_return=75.31
global_step=11808, episodic_return=74.87
global_step=11896, episodic_return=92.12
global_step=11968, episodic_return=75.80
global_step=12056, episodic_return=92.03
global_step=12140, episodic_return=86.76
global_step=12232, episodic_return=96.61
global_step=12336, episodic_return=109.28
global_step=12420, episodic_return=89.91
global_step=12504, episodic_return=85.09
global_step=12592, episodic_return=90.69
global_step=12664, episodic_return=73.39
global_step=12828, episodic_return=189.71
global_step=12904, episodic_return=77.10
global_step=12996, episodic_return=98.87
global_step=13072, episodic_return=79.53
global_step=13192, episodic_return=125.24
global_step=13328, episodic_return=133.52
global_step=13408, episodic_return=83.88
global_step=13496, episodic_return=91.71
global_step=13568, episodic_return=75.72
global_step=13648, episodic_return=87.90
global_step=13724, episodic_return=81.23
global_step=13820, episodic_return=103.30
global_step=13912, episodic_return=98.58
global_step=13984, episodic_return=75.58
global_step=14168, episodic_return=177.78
global_step=14256, episodic_return=94.21
global_step=14340, episodic_return=89.40
global_step=14456, episodic_return=124.80
global_step=14552, episodic_return=103.85
global_step=14620, episodic_return=70.76
global_step=14724, episodic_return=113.57
global_step=14792, episodic_return=68.48
global_step=14868, episodic_return=81.13
global_step=14940, episodic_return=72.09
global_step=15052, episodic_return=132.07
global_step=15132, episodic_return=83.10
global_step=15204, episodic_return=73.85
global_step=15276, episodic_return=73.84
global_step=15400, episodic_return=123.57
global_step=15588, episodic_return=217.14
global_step=15680, episodic_return=97.37
global_step=15796, episodic_return=124.87
global_step=15868, episodic_return=73.06
global_step=16020, episodic_return=157.20
global_step=16108, episodic_return=92.26
global_step=16204, episodic_return=105.43
global_step=16276, episodic_return=75.43
Eval: global_step=16384, reward=149.69 +/- 20.03
global_step=16428, episodic_return=174.71
global_step=16544, episodic_return=128.72
global_step=16668, episodic_return=130.51
global_step=16736, episodic_return=71.07
global_step=16816, episodic_return=83.89
global_step=16908, episodic_return=100.11
global_step=17044, episodic_return=137.49
global_step=17144, episodic_return=108.67
global_step=17236, episodic_return=92.94
global_step=17312, episodic_return=81.00
global_step=17392, episodic_return=85.69
global_step=17500, episodic_return=122.09
global_step=17668, episodic_return=192.83
global_step=17744, episodic_return=77.64
global_step=17840, episodic_return=105.05
global_step=17964, episodic_return=127.80
global_step=18072, episodic_return=117.74
global_step=18172, episodic_return=103.65
global_step=18264, episodic_return=98.94
global_step=18364, episodic_return=106.64
global_step=18440, episodic_return=78.16
global_step=18512, episodic_return=75.85
global_step=18616, episodic_return=98.15
global_step=18696, episodic_return=84.77
global_step=18852, episodic_return=153.24
global_step=18924, episodic_return=72.76
global_step=18996, episodic_return=75.71
global_step=19068, episodic_return=75.54
global_step=19136, episodic_return=70.96
global_step=19208, episodic_return=75.18
global_step=19276, episodic_return=69.95
global_step=19380, episodic_return=101.01
global_step=19452, episodic_return=76.13
global_step=19568, episodic_return=124.58
global_step=19640, episodic_return=75.46
global_step=19752, episodic_return=118.08
global_step=19820, episodic_return=70.92
global_step=19932, episodic_return=122.89
global_step=20000, episodic_return=70.86
global_step=20072, episodic_return=71.68
global_step=20168, episodic_return=103.33
global_step=20280, episodic_return=124.07
global_step=20352, episodic_return=75.28
global_step=20436, episodic_return=90.77
global_step=20508, episodic_return=75.49
global_step=20620, episodic_return=123.10
global_step=20692, episodic_return=75.58
global_step=20768, episodic_return=78.76
global_step=20852, episodic_return=88.00
global_step=20924, episodic_return=75.00
global_step=21004, episodic_return=86.22
global_step=21072, episodic_return=70.66
global_step=21180, episodic_return=117.11
global_step=21252, episodic_return=72.40
global_step=21324, episodic_return=75.54
global_step=21392, episodic_return=69.43
global_step=21488, episodic_return=107.12
global_step=21572, episodic_return=88.74
global_step=21644, episodic_return=70.71
global_step=21732, episodic_return=90.01
global_step=21856, episodic_return=137.10
global_step=21964, episodic_return=120.71
global_step=22036, episodic_return=75.30
global_step=22164, episodic_return=142.34
global_step=22252, episodic_return=94.03
global_step=22360, episodic_return=114.92
global_step=22484, episodic_return=133.11
global_step=22572, episodic_return=84.12
global_step=22652, episodic_return=84.49
global_step=22768, episodic_return=118.72
global_step=22908, episodic_return=148.41
global_step=22992, episodic_return=89.74
global_step=23116, episodic_return=137.67
global_step=23184, episodic_return=70.09
global_step=23312, episodic_return=138.75
global_step=23392, episodic_return=79.01
global_step=23524, episodic_return=138.69
global_step=23592, episodic_return=71.04
global_step=23736, episodic_return=154.81
global_step=23848, episodic_return=121.79
global_step=23936, episodic_return=95.50
global_step=24024, episodic_return=95.72
global_step=24096, episodic_return=74.82
global_step=24164, episodic_return=69.90
global_step=24236, episodic_return=74.76
global_step=24312, episodic_return=75.67
global_step=24388, episodic_return=80.96
global_step=24464, episodic_return=80.57
global_step=24540, episodic_return=77.92
Eval: global_step=24576, reward=194.99 +/- 46.90
global_step=24652, episodic_return=113.97
global_step=24732, episodic_return=79.69
global_step=24804, episodic_return=75.13
global_step=24948, episodic_return=161.91
global_step=25020, episodic_return=74.16
global_step=25100, episodic_return=85.76
global_step=25176, episodic_return=80.23
global_step=25248, episodic_return=73.79
global_step=25356, episodic_return=117.29
global_step=25432, episodic_return=79.87
global_step=25544, episodic_return=123.59
global_step=25620, episodic_return=81.07
global_step=25700, episodic_return=84.75
global_step=25788, episodic_return=94.74
global_step=25868, episodic_return=86.60
global_step=25940, episodic_return=71.99
global_step=26028, episodic_return=91.16
global_step=26136, episodic_return=111.07
global_step=26208, episodic_return=75.42
global_step=26292, episodic_return=85.22
global_step=26364, episodic_return=75.33
global_step=26456, episodic_return=98.52
global_step=26536, episodic_return=82.88
global_step=26612, episodic_return=78.78
global_step=26720, episodic_return=118.07
global_step=26812, episodic_return=98.46
global_step=26900, episodic_return=95.99
global_step=26976, episodic_return=80.14
global_step=27044, episodic_return=68.30
global_step=27128, episodic_return=79.77
global_step=27224, episodic_return=107.53
global_step=27296, episodic_return=74.52
global_step=27376, episodic_return=80.08
global_step=27444, episodic_return=62.47
global_step=27516, episodic_return=72.54
global_step=27592, episodic_return=80.50
global_step=27672, episodic_return=82.78
global_step=27764, episodic_return=99.31
global_step=27888, episodic_return=123.13
global_step=27996, episodic_return=115.55
global_step=28076, episodic_return=83.50
global_step=28212, episodic_return=154.83
global_step=28336, episodic_return=131.69
global_step=28424, episodic_return=93.27
global_step=28500, episodic_return=80.76
global_step=28576, episodic_return=81.28
global_step=28652, episodic_return=80.38
global_step=28724, episodic_return=75.29
global_step=28816, episodic_return=98.08
global_step=28884, episodic_return=70.85
global_step=29020, episodic_return=151.06
global_step=29128, episodic_return=110.86
global_step=29204, episodic_return=79.88
global_step=29296, episodic_return=100.64
global_step=29368, episodic_return=75.54
global_step=29444, episodic_return=77.96
global_step=29524, episodic_return=85.32
global_step=29664, episodic_return=148.34
global_step=29748, episodic_return=88.33
global_step=29820, episodic_return=75.40
global_step=29936, episodic_return=129.38
global_step=30004, episodic_return=69.22
global_step=30136, episodic_return=146.05
global_step=30232, episodic_return=107.83
global_step=30304, episodic_return=74.68
global_step=30432, episodic_return=131.51
global_step=30548, episodic_return=128.08
global_step=30636, episodic_return=92.20
global_step=30736, episodic_return=106.08
global_step=30812, episodic_return=77.24
global_step=30884, episodic_return=75.62
global_step=30956, episodic_return=75.89
global_step=31104, episodic_return=153.99
global_step=31208, episodic_return=105.75
global_step=31284, episodic_return=80.08
global_step=31360, episodic_return=80.14
global_step=31484, episodic_return=131.94
global_step=31556, episodic_return=73.91
global_step=31632, episodic_return=81.43
global_step=31704, episodic_return=72.39
global_step=31776, episodic_return=75.45
global_step=31892, episodic_return=125.36
global_step=32000, episodic_return=118.28
global_step=32088, episodic_return=94.82
global_step=32164, episodic_return=80.03
global_step=32248, episodic_return=88.24
global_step=32328, episodic_return=82.80
global_step=32436, episodic_return=115.01
global_step=32536, episodic_return=111.30
global_step=32612, episodic_return=80.56
global_step=32684, episodic_return=74.13
global_step=32756, episodic_return=75.78
Eval: global_step=32768, reward=159.47 +/- 16.44
global_step=32860, episodic_return=109.59
global_step=32932, episodic_return=74.45
global_step=33064, episodic_return=149.33
global_step=33152, episodic_return=93.84
global_step=33228, episodic_return=78.56
global_step=33300, episodic_return=75.84
global_step=33412, episodic_return=116.83
global_step=33516, episodic_return=110.99
global_step=33652, episodic_return=148.33
global_step=33848, episodic_return=223.59
global_step=33932, episodic_return=86.15
global_step=34104, episodic_return=190.90
global_step=34172, episodic_return=70.80
global_step=34292, episodic_return=119.50
global_step=34496, episodic_return=192.82
global_step=34620, episodic_return=131.27
global_step=34732, episodic_return=121.85
global_step=34808, episodic_return=81.09
global_step=34888, episodic_return=86.47
global_step=34964, episodic_return=77.26
global_step=35040, episodic_return=81.66
global_step=35128, episodic_return=93.67
global_step=35244, episodic_return=127.76
global_step=35352, episodic_return=108.80
global_step=35444, episodic_return=102.71
global_step=35532, episodic_return=82.49
global_step=35616, episodic_return=81.00
global_step=35744, episodic_return=144.05
global_step=35880, episodic_return=138.56
global_step=35952, episodic_return=75.61
global_step=36068, episodic_return=125.17
global_step=36152, episodic_return=86.04
global_step=36232, episodic_return=85.14
global_step=36316, episodic_return=91.13
global_step=36428, episodic_return=126.54
global_step=36508, episodic_return=81.13
global_step=36664, episodic_return=177.31
global_step=36812, episodic_return=163.74
global_step=36932, episodic_return=127.15
global_step=37020, episodic_return=88.89
global_step=37120, episodic_return=111.21
global_step=37212, episodic_return=99.48
global_step=37308, episodic_return=104.31
global_step=37388, episodic_return=82.37
global_step=37500, episodic_return=123.53
global_step=37596, episodic_return=101.86
global_step=37712, episodic_return=135.20
global_step=37784, episodic_return=74.99
global_step=37920, episodic_return=153.55
global_step=38020, episodic_return=110.93
global_step=38120, episodic_return=106.74
global_step=38196, episodic_return=81.81
global_step=38268, episodic_return=75.61
global_step=38372, episodic_return=108.66
global_step=38468, episodic_return=92.46
global_step=38544, episodic_return=78.28
global_step=38616, episodic_return=74.07
global_step=38716, episodic_return=108.28
global_step=38808, episodic_return=99.88
global_step=38908, episodic_return=113.47
global_step=38976, episodic_return=70.17
global_step=39056, episodic_return=85.77
global_step=39152, episodic_return=101.53
global_step=39312, episodic_return=183.10
global_step=39396, episodic_return=91.65
global_step=39500, episodic_return=111.03
global_step=39584, episodic_return=91.78
global_step=39696, episodic_return=119.23
global_step=39856, episodic_return=173.05
global_step=39924, episodic_return=70.10
global_step=40000, episodic_return=79.37
global_step=40080, episodic_return=80.55
global_step=40152, episodic_return=75.47
global_step=40232, episodic_return=84.47
global_step=40296, episodic_return=65.77
global_step=40364, episodic_return=69.22
global_step=40496, episodic_return=150.40
global_step=40568, episodic_return=74.93
global_step=40728, episodic_return=167.20
global_step=40800, episodic_return=75.21
global_step=40912, episodic_return=117.57
Eval: global_step=40960, reward=154.23 +/- 71.25
global_step=40988, episodic_return=79.08
global_step=41104, episodic_return=136.94
global_step=41212, episodic_return=117.32
global_step=41332, episodic_return=127.53
global_step=41424, episodic_return=98.98
global_step=41616, episodic_return=221.77
global_step=41692, episodic_return=80.43
global_step=41852, episodic_return=157.37
global_step=41948, episodic_return=103.45
global_step=42020, episodic_return=75.62
global_step=42112, episodic_return=103.59
global_step=42216, episodic_return=114.52
global_step=42300, episodic_return=89.15
global_step=42460, episodic_return=168.80
global_step=42636, episodic_return=194.46
global_step=42748, episodic_return=117.18
global_step=42820, episodic_return=74.88
global_step=42928, episodic_return=115.50
global_step=43012, episodic_return=91.54
global_step=43152, episodic_return=150.57
global_step=43292, episodic_return=140.53
global_step=43444, episodic_return=176.70
global_step=43516, episodic_return=75.18
global_step=43612, episodic_return=109.57
global_step=43796, episodic_return=196.02
global_step=43916, episodic_return=138.63
global_step=43988, episodic_return=75.03
global_step=44080, episodic_return=98.72
global_step=44204, episodic_return=142.92
global_step=44324, episodic_return=116.41
global_step=44396, episodic_return=75.83
global_step=44500, episodic_return=105.22
global_step=44572, episodic_return=75.38
global_step=44668, episodic_return=106.29
global_step=44744, episodic_return=79.37
global_step=44852, episodic_return=121.25
global_step=44940, episodic_return=94.84
global_step=45032, episodic_return=102.09
global_step=45116, episodic_return=89.75
global_step=45292, episodic_return=202.22
global_step=45448, episodic_return=174.85
global_step=45544, episodic_return=103.34
global_step=45728, episodic_return=193.92
global_step=45808, episodic_return=84.91
global_step=45888, episodic_return=85.70
global_step=46048, episodic_return=177.50
global_step=46140, episodic_return=101.08
global_step=46236, episodic_return=101.99
global_step=46348, episodic_return=124.68
global_step=46460, episodic_return=111.48
global_step=46600, episodic_return=149.42
global_step=46788, episodic_return=206.65
global_step=46896, episodic_return=113.71
global_step=47024, episodic_return=136.32
global_step=47104, episodic_return=84.17
global_step=47184, episodic_return=85.59
global_step=47304, episodic_return=127.30
global_step=47380, episodic_return=80.06
global_step=47468, episodic_return=92.07
global_step=47568, episodic_return=111.70
global_step=47652, episodic_return=90.64
global_step=47764, episodic_return=116.32
global_step=47896, episodic_return=123.91
global_step=47976, episodic_return=80.15
global_step=48060, episodic_return=86.99
global_step=48132, episodic_return=75.50
global_step=48276, episodic_return=154.16
global_step=48380, episodic_return=113.93
global_step=48492, episodic_return=124.44
global_step=48612, episodic_return=129.62
global_step=48716, episodic_return=103.64
global_step=48800, episodic_return=89.27
global_step=48880, episodic_return=86.67
global_step=48988, episodic_return=115.10
global_step=49056, episodic_return=68.41
Eval: global_step=49152, reward=229.73 +/- 40.93
global_step=49164, episodic_return=114.63
global_step=49236, episodic_return=73.74
global_step=49372, episodic_return=151.62
global_step=49480, episodic_return=109.93
global_step=49576, episodic_return=100.22
global_step=49696, episodic_return=128.28
global_step=49872, episodic_return=206.86
global_step=49976, episodic_return=112.20
global_step=50136, episodic_return=169.85
global_step=50240, episodic_return=115.68
global_step=50392, episodic_return=162.13
global_step=50468, episodic_return=81.24
global_step=50556, episodic_return=94.46
global_step=50628, episodic_return=75.23
global_step=50768, episodic_return=152.69
global_step=50936, episodic_return=188.63
global_step=51020, episodic_return=86.12
global_step=51128, episodic_return=119.88
global_step=51200, episodic_return=76.66
global_step=51316, episodic_return=121.65
global_step=51436, episodic_return=123.73
global_step=51636, episodic_return=218.16
global_step=51788, episodic_return=152.17
global_step=51896, episodic_return=120.85
global_step=52068, episodic_return=200.52
global_step=52152, episodic_return=88.77
global_step=52244, episodic_return=97.53
global_step=52356, episodic_return=122.08
global_step=52468, episodic_return=124.31
global_step=52652, episodic_return=220.91
global_step=52724, episodic_return=75.41
global_step=52868, episodic_return=141.88
global_step=52988, episodic_return=132.31
global_step=53112, episodic_return=128.68
global_step=53192, episodic_return=85.86
global_step=53268, episodic_return=79.65
global_step=53416, episodic_return=160.85
global_step=53496, episodic_return=85.72
global_step=53568, episodic_return=75.80
global_step=53712, episodic_return=147.62
global_step=53780, episodic_return=70.55
global_step=53888, episodic_return=114.28
global_step=53960, episodic_return=71.14
global_step=54092, episodic_return=145.26
global_step=54176, episodic_return=84.15
global_step=54276, episodic_return=107.42
global_step=54372, episodic_return=104.09
global_step=54496, episodic_return=133.61
global_step=54664, episodic_return=194.20
global_step=54816, episodic_return=161.73
global_step=54908, episodic_return=101.98
global_step=54996, episodic_return=95.36
global_step=55108, episodic_return=125.66
global_step=55180, episodic_return=73.74
global_step=55344, episodic_return=178.12
global_step=55432, episodic_return=93.64
global_step=55508, episodic_return=80.38
global_step=55680, episodic_return=186.21
global_step=55776, episodic_return=101.66
global_step=55908, episodic_return=149.40
global_step=56044, episodic_return=140.39
global_step=56136, episodic_return=95.96
global_step=56264, episodic_return=136.25
global_step=56340, episodic_return=79.05
global_step=56480, episodic_return=154.35
global_step=56624, episodic_return=154.33
global_step=56700, episodic_return=79.79
global_step=56828, episodic_return=136.85
global_step=56904, episodic_return=80.43
global_step=57024, episodic_return=126.59
global_step=57120, episodic_return=85.82
global_step=57196, episodic_return=79.43
global_step=57300, episodic_return=109.62
Eval: global_step=57344, reward=126.61 +/- 4.37
global_step=57396, episodic_return=97.81
global_step=57520, episodic_return=138.75
global_step=57668, episodic_return=164.43
global_step=57744, episodic_return=81.34
global_step=57880, episodic_return=148.85
global_step=58024, episodic_return=166.14
global_step=58108, episodic_return=88.69
global_step=58320, episodic_return=255.08
global_step=58444, episodic_return=136.40
global_step=58576, episodic_return=152.95
global_step=58732, episodic_return=165.12
global_step=58900, episodic_return=200.56
global_step=59080, episodic_return=195.14
global_step=59204, episodic_return=131.00
global_step=59272, episodic_return=64.40
global_step=59432, episodic_return=185.22
global_step=59564, episodic_return=146.26
global_step=59672, episodic_return=118.83
global_step=59744, episodic_return=75.12
global_step=59832, episodic_return=90.88
global_step=59984, episodic_return=160.67
global_step=60064, episodic_return=85.05
global_step=60136, episodic_return=75.14
global_step=60236, episodic_return=105.59
global_step=60376, episodic_return=160.41
global_step=60500, episodic_return=128.22
global_step=60576, episodic_return=79.72
global_step=60672, episodic_return=103.64
global_step=60772, episodic_return=109.59
global_step=60924, episodic_return=165.43
global_step=61068, episodic_return=157.82
global_step=61180, episodic_return=107.87
global_step=61312, episodic_return=150.27
global_step=61460, episodic_return=153.93
global_step=61592, episodic_return=146.39
global_step=61680, episodic_return=97.58
global_step=61812, episodic_return=131.18
global_step=61948, episodic_return=143.31
global_step=62188, episodic_return=248.68
global_step=62320, episodic_return=135.79
global_step=62408, episodic_return=94.72
global_step=62532, episodic_return=136.18
global_step=62616, episodic_return=90.93
global_step=62720, episodic_return=113.25
global_step=62800, episodic_return=84.00
global_step=62920, episodic_return=127.92
global_step=63020, episodic_return=109.57
global_step=63144, episodic_return=137.53
global_step=63268, episodic_return=138.63
global_step=63340, episodic_return=75.55
global_step=63488, episodic_return=174.07
global_step=63580, episodic_return=87.85
global_step=63732, episodic_return=177.55
global_step=63844, episodic_return=125.88
global_step=63972, episodic_return=132.20
global_step=64104, episodic_return=134.96
global_step=64220, episodic_return=129.99
global_step=64368, episodic_return=166.46
global_step=64504, episodic_return=153.98
global_step=64588, episodic_return=91.26
global_step=64760, episodic_return=193.32
global_step=64856, episodic_return=98.98
global_step=64924, episodic_return=69.81
global_step=65048, episodic_return=142.79
global_step=65172, episodic_return=137.98
global_step=65252, episodic_return=87.20
global_step=65440, episodic_return=223.29
global_step=65524, episodic_return=90.39
Eval: global_step=65536, reward=146.24 +/- 12.87
global_step=65668, episodic_return=160.54
global_step=65808, episodic_return=160.47
global_step=65924, episodic_return=125.06
global_step=66008, episodic_return=86.15
global_step=66200, episodic_return=214.39
global_step=66312, episodic_return=120.50
global_step=66416, episodic_return=113.81
global_step=66524, episodic_return=119.36
global_step=66704, episodic_return=195.45
global_step=66888, episodic_return=218.94
global_step=67056, episodic_return=185.30
global_step=67192, episodic_return=147.59
global_step=67356, episodic_return=175.76
global_step=67456, episodic_return=112.08
global_step=67556, episodic_return=111.73
global_step=67712, episodic_return=182.50
global_step=67788, episodic_return=81.00
global_step=67936, episodic_return=163.34
global_step=68016, episodic_return=85.57
global_step=68088, episodic_return=75.43
global_step=68256, episodic_return=185.92
global_step=68348, episodic_return=96.70
global_step=68500, episodic_return=168.99
global_step=68640, episodic_return=150.11
global_step=68732, episodic_return=98.88
global_step=68864, episodic_return=142.96
global_step=69064, episodic_return=228.02
global_step=69196, episodic_return=143.24
global_step=69320, episodic_return=140.10
global_step=69404, episodic_return=89.81
global_step=69524, episodic_return=125.80
global_step=69700, episodic_return=200.85
global_step=69780, episodic_return=83.97
global_step=69908, episodic_return=136.12
global_step=70024, episodic_return=116.11
global_step=70100, episodic_return=80.62
global_step=70172, episodic_return=75.11
global_step=70352, episodic_return=173.32
global_step=70480, episodic_return=137.98
global_step=70592, episodic_return=113.57
global_step=70748, episodic_return=168.03
global_step=70876, episodic_return=140.89
global_step=70968, episodic_return=92.44
global_step=71120, episodic_return=168.56
global_step=71196, episodic_return=79.73
global_step=71356, episodic_return=178.82
global_step=71504, episodic_return=162.44
global_step=71616, episodic_return=115.14
global_step=71732, episodic_return=119.77
global_step=71804, episodic_return=75.98
global_step=71904, episodic_return=111.30
global_step=71996, episodic_return=99.47
global_step=72092, episodic_return=107.66
global_step=72272, episodic_return=222.60
global_step=72356, episodic_return=92.00
global_step=72492, episodic_return=150.96
global_step=72572, episodic_return=86.41
global_step=72672, episodic_return=108.09
global_step=72768, episodic_return=106.50
global_step=72888, episodic_return=131.16
global_step=72968, episodic_return=83.68
global_step=73068, episodic_return=96.88
global_step=73276, episodic_return=243.06
global_step=73396, episodic_return=123.26
global_step=73472, episodic_return=75.51
global_step=73580, episodic_return=124.82
global_step=73676, episodic_return=103.33
Eval: global_step=73728, reward=242.41 +/- 54.87
global_step=73776, episodic_return=106.83
global_step=73856, episodic_return=84.30
global_step=73932, episodic_return=79.34
global_step=74144, episodic_return=234.33
global_step=74244, episodic_return=108.00
global_step=74384, episodic_return=147.26
global_step=74472, episodic_return=93.83
global_step=74676, episodic_return=231.52
global_step=74816, episodic_return=153.44
global_step=75064, episodic_return=306.53
global_step=75168, episodic_return=117.07
global_step=75268, episodic_return=105.46
global_step=75368, episodic_return=111.19
global_step=75444, episodic_return=80.57
global_step=75688, episodic_return=242.57
global_step=75832, episodic_return=154.89
global_step=75964, episodic_return=142.37
global_step=76032, episodic_return=69.38
global_step=76168, episodic_return=147.34
global_step=76400, episodic_return=280.61
global_step=76476, episodic_return=81.00
global_step=76648, episodic_return=188.60
global_step=76724, episodic_return=77.55
global_step=76824, episodic_return=105.42
global_step=76904, episodic_return=82.87
global_step=76988, episodic_return=88.16
global_step=77128, episodic_return=155.58
global_step=77284, episodic_return=182.21
global_step=77412, episodic_return=137.65
global_step=77488, episodic_return=80.90
global_step=77696, episodic_return=224.60
global_step=77792, episodic_return=98.67
global_step=77864, episodic_return=75.60
global_step=77984, episodic_return=124.77
global_step=78084, episodic_return=100.04
global_step=78220, episodic_return=154.35
global_step=78308, episodic_return=91.46
global_step=78432, episodic_return=139.45
global_step=78504, episodic_return=75.98
global_step=78592, episodic_return=88.93
global_step=78704, episodic_return=126.93
global_step=78788, episodic_return=90.39
global_step=78860, episodic_return=75.70
global_step=78988, episodic_return=139.06
global_step=79080, episodic_return=96.14
global_step=79272, episodic_return=203.69
global_step=79436, episodic_return=192.54
global_step=79556, episodic_return=131.73
global_step=79624, episodic_return=70.54
global_step=79704, episodic_return=85.21
global_step=79852, episodic_return=165.53
global_step=80088, episodic_return=283.62
global_step=80176, episodic_return=91.18
global_step=80252, episodic_return=80.65
global_step=80340, episodic_return=83.67
global_step=80444, episodic_return=113.97
global_step=80572, episodic_return=130.51
global_step=80696, episodic_return=129.76
global_step=80772, episodic_return=80.99
global_step=80924, episodic_return=168.17
global_step=81028, episodic_return=114.98
